Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
land cover,OpenAlex,land cover,OpenAIRE,1.0,48,46,36,0.6206896551724138
infimum and supremum,OpenAIRE,infimum and supremum,OpenAlex,1.0,2,3,2,0.6666666666666666
internationalization,OpenAIRE,internationalization,OpenAlex,1.0,14,15,13,0.8125
parsec,OpenAIRE,parsec,OpenAlex,1.0,1,1,1,1.0
parsec,OpenAlex,parsec,OpenAIRE,1.0,1,1,1,1.0
reputation,OpenAIRE,reputation,OpenAlex,1.0,33,40,28,0.6222222222222222
histogram matching,OpenAIRE,histogram matching,OpenAlex,1.0,15,22,15,0.6818181818181818
adaptive histogram equalization,OpenAIRE,adaptive histogram equalization,OpenAlex,1.0,16,14,13,0.7647058823529411
balanced histogram thresholding,OpenAIRE,balanced histogram thresholding,OpenAlex,1.0,18,21,17,0.7727272727272727
image histogram,OpenAIRE,image histogram,OpenAlex,1.0,13,10,9,0.6428571428571429
balanced histogram thresholding,OpenAlex,balanced histogram thresholding,OpenAIRE,1.0,21,18,17,0.7727272727272727
histogram matching,OpenAlex,histogram matching,OpenAIRE,1.0,22,15,15,0.6818181818181818
adaptive histogram equalization,OpenAlex,adaptive histogram equalization,OpenAIRE,1.0,14,16,13,0.7647058823529411
image histogram,OpenAlex,image histogram,OpenAIRE,1.0,10,13,9,0.6428571428571429
sharing economy,OpenAIRE,sharing economy,OpenAlex,1.0,5,5,4,0.6666666666666666
intrinsics,OpenAIRE,intrinsics,OpenAlex,1.0,3,2,2,0.6666666666666666
intrinsics,OpenAlex,intrinsics,OpenAIRE,1.0,2,3,2,0.6666666666666666
luck,OpenAIRE,luck,OpenAlex,1.0,3,4,3,0.75
luck,OpenAlex,luck,OpenAIRE,1.0,4,3,3,0.75
ontology-based data integration,OpenAIRE,ontology-based data integration,OpenAlex,1.0,8,13,8,0.6153846153846154
ontology-based data integration,OpenAlex,ontology-based data integration,OpenAIRE,1.0,13,8,8,0.6153846153846154
transoral robotic surgery,OpenAIRE,transoral robotic surgery,OpenAlex,1.0,1,1,1,1.0
laryngectomy,OpenAIRE,laryngectomy,OpenAlex,1.0,1,1,1,1.0
laryngectomy,OpenAlex,laryngectomy,OpenAIRE,1.0,1,1,1,1.0
transoral robotic surgery,OpenAlex,transoral robotic surgery,OpenAIRE,1.0,1,1,1,1.0
vandermonde matrix,OpenAIRE,vandermonde matrix,OpenAlex,1.0,1,1,1,1.0
vandermonde matrix,OpenAlex,vandermonde matrix,OpenAIRE,1.0,1,1,1,1.0
accident (fallacy),OpenAIRE,accident (philosophy),OpenAlex,0.9863026354358184,3,4,3,0.75
accident (philosophy),OpenAlex,accident (fallacy),OpenAIRE,0.9863026354358184,4,3,3,0.75
discriminative model,OpenAIRE,discriminative model,OpenAlex,1.0,154,206,139,0.6289592760180995
priming (psychology),OpenAIRE,priming (agriculture),OpenAlex,0.9805536485581726,40,37,30,0.6382978723404256
discriminative model,OpenAlex,discriminative model,OpenAIRE,1.0,206,154,139,0.6289592760180995
priming (agriculture),OpenAlex,priming (psychology),OpenAIRE,0.9805536485581726,37,40,30,0.6382978723404256
thresholding,OpenAlex,thresholding,OpenAIRE,1.0,96,90,71,0.6173913043478261
haze,OpenAIRE,haze,OpenAlex,1.0,10,14,10,0.7142857142857143
diffuse sky radiation,OpenAIRE,diffuse sky radiation,OpenAlex,1.0,4,5,4,0.8
haze,OpenAlex,haze,OpenAIRE,1.0,14,10,10,0.7142857142857143
diffuse sky radiation,OpenAlex,diffuse sky radiation,OpenAIRE,1.0,5,4,4,0.8
wheelchair,OpenAIRE,wheelchair,OpenAlex,1.0,3,3,3,1.0
wheelchairs,OpenAIRE,wheelchair,OpenAlex,1.0000000307449872,3,3,3,1.0
brain–computer interface,OpenAIRE,brain–computer interface,OpenAlex,1.0,24,37,23,0.6052631578947368
wheelchair,OpenAlex,wheelchair,OpenAIRE,1.0,3,3,3,1.0
brain–computer interface,OpenAlex,brain–computer interface,OpenAIRE,1.0,37,24,23,0.6052631578947368
wheelchair,OpenAlex,wheelchairs,OpenAIRE,1.0000000307449872,3,3,3,1.0
light sheet fluorescence microscopy,OpenAIRE,light sheet fluorescence microscopy,OpenAlex,1.0,9,12,8,0.6153846153846154
optical coherence tomography,OpenAlex,optical coherence tomography,OpenAIRE,1.0,25,23,21,0.7777777777777778
light sheet fluorescence microscopy,OpenAlex,light sheet fluorescence microscopy,OpenAIRE,1.0,12,9,8,0.6153846153846154
raptor codes,OpenAIRE,raptor code,OpenAlex,0.9247553250632604,1,1,1,1.0
raptor code,OpenAlex,raptor codes,OpenAIRE,0.9247553250632604,1,1,1,1.0
worry,OpenAIRE,worry,OpenAlex,1.0,7,6,5,0.625
foreign language anxiety,OpenAIRE,foreign language anxiety,OpenAlex,1.0,3,2,2,0.6666666666666666
worry,OpenAlex,worry,OpenAIRE,1.0,6,7,5,0.625
foreign language anxiety,OpenAlex,foreign language anxiety,OpenAIRE,1.0,2,3,2,0.6666666666666666
plant disease,OpenAIRE,plant disease,OpenAlex,1.0,12,10,10,0.8333333333333334
plant disease,OpenAlex,plant disease,OpenAIRE,1.0,10,12,10,0.8333333333333334
hilbert–huang transform,OpenAIRE,hilbert–huang transform,OpenAlex,1.0,19,22,18,0.782608695652174
microplastics,OpenAIRE,microplastics,OpenAlex,1.0,2,3,2,0.6666666666666666
microplastics,OpenAlex,microplastics,OpenAIRE,1.0,3,2,2,0.6666666666666666
nonalcoholic fatty liver disease,OpenAIRE,nonalcoholic fatty liver disease,OpenAlex,1.0,1,1,1,1.0
liver disease,OpenAIRE,liver disease,OpenAlex,1.0,2,2,2,1.0
liver disease,OpenAlex,liver disease,OpenAIRE,1.0,2,2,2,1.0
nonalcoholic fatty liver disease,OpenAlex,nonalcoholic fatty liver disease,OpenAIRE,1.0,1,1,1,1.0
netflow,OpenAIRE,netflow,OpenAlex,1.0,1,1,1,1.0
denial-of-service attack,OpenAlex,denial-of-service attack,OpenAIRE,1.0,8,9,7,0.7
netflow,OpenAlex,netflow,OpenAIRE,1.0,1,1,1,1.0
electron backscatter diffraction,OpenAIRE,electron backscatter diffraction,OpenAlex,1.0,9,10,8,0.7272727272727273
electron backscatter diffraction,OpenAlex,electron backscatter diffraction,OpenAIRE,1.0,10,9,8,0.7272727272727273
isolation by distance,OpenAlex,isolation by distance,OpenAIRE,1.0,4,6,4,0.6666666666666666
silhouette,OpenAIRE,silhouette,OpenAlex,1.0,10,11,8,0.6153846153846154
silhouette,OpenAlex,silhouette,OpenAIRE,1.0,11,10,8,0.6153846153846154
cumulant,OpenAIRE,cumulant,OpenAlex,1.0,3,2,2,0.6666666666666666
cumulant,OpenAlex,cumulant,OpenAIRE,1.0,2,3,2,0.6666666666666666
multivariable calculus,OpenAlex,multivariable calculus,OpenAIRE,1.0,45,37,32,0.64
multivariable calculus,OpenAIRE,multivariable calculus,OpenAlex,1.0,37,45,32,0.64
salinity,OpenAlex,salinity,OpenAIRE,1.0,6,6,5,0.7142857142857143
hypergraph,OpenAIRE,hypergraph,OpenAlex,1.0,4,5,4,0.8
hypergraph,OpenAlex,hypergraph,OpenAIRE,1.0,5,4,4,0.8
refugee,OpenAIRE,refugee,OpenAlex,1.0,1,1,1,1.0
forced migration,OpenAIRE,forced migration,OpenAlex,1.0,1,1,1,1.0
refugee,OpenAlex,refugee,OpenAIRE,1.0,1,1,1,1.0
forced migration,OpenAlex,forced migration,OpenAIRE,1.0,1,1,1,1.0
flexible manufacturing system,OpenAIRE,flexible manufacturing system,OpenAlex,1.0,6,7,6,0.8571428571428571
flexible manufacturing system,OpenAlex,flexible manufacturing system,OpenAIRE,1.0,7,6,6,0.8571428571428571
delphi method,OpenAIRE,delphi method,OpenAlex,1.0,81,111,79,0.6991150442477876
psychopathy,OpenAIRE,psychopathy,OpenAlex,1.0,7,7,6,0.75
psychopathy,OpenAlex,psychopathy,OpenAIRE,1.0,7,7,6,0.75
polytomous rasch model,OpenAIRE,polytomous rasch model,OpenAlex,1.0,2,3,2,0.6666666666666666
exfoliation joint,OpenAIRE,exfoliation joint,OpenAlex,1.0,1,1,1,1.0
boron nitride,OpenAIRE,boron nitride,OpenAlex,1.0,2,2,2,1.0
graphene,OpenAIRE,graphene,OpenAlex,1.0,18,20,16,0.7272727272727273
exfoliation joint,OpenAlex,exfoliation joint,OpenAIRE,1.0,1,1,1,1.0
boron nitride,OpenAlex,boron nitride,OpenAIRE,1.0,2,2,2,1.0
saccade,OpenAIRE,saccade,OpenAlex,1.0,28,26,22,0.6875
saccade,OpenAlex,saccade,OpenAIRE,1.0,26,28,22,0.6875
rural tourism,OpenAIRE,rural tourism,OpenAlex,1.0,2,3,2,0.6666666666666666
rural area,OpenAIRE,rural area,OpenAlex,1.0,7,6,5,0.625
tourism geography,OpenAIRE,tourism geography,OpenAlex,1.0,8,9,7,0.7
rural tourism,OpenAlex,rural tourism,OpenAIRE,1.0,3,2,2,0.6666666666666666
rural area,OpenAlex,rural area,OpenAIRE,1.0,6,7,5,0.625
controllability,OpenAlex,controllability,OpenAIRE,1.0,56,64,47,0.6438356164383562
lasso (statistics),OpenAIRE,lasso (programming language),OpenAlex,0.9543024020480222,35,44,30,0.6122448979591837
iterative closest point,OpenAIRE,iterative closest point,OpenAlex,1.0,9,8,7,0.7
iterative closest point,OpenAlex,iterative closest point,OpenAIRE,1.0,8,9,7,0.7
scapula,OpenAIRE,scapula,OpenAlex,1.0,2,3,2,0.6666666666666666
scapula,OpenAlex,scapula,OpenAIRE,1.0,3,2,2,0.6666666666666666
range of motion,OpenAlex,range of motion,OpenAIRE,1.0,7,8,6,0.6666666666666666
attractor,OpenAIRE,attractor,OpenAlex,1.0,88,91,71,0.6574074074074074
attractor,OpenAlex,attractor,OpenAIRE,1.0,91,88,71,0.6574074074074074
antimicrobial cationic peptides,OpenAIRE,antimicrobial peptides,OpenAlex,0.9321791555091896,1,1,1,1.0
antimicrobial peptides,OpenAIRE,antimicrobial peptides,OpenAlex,1.0,1,1,1,1.0
antimicrobial,OpenAIRE,antimicrobial,OpenAlex,1.0,2,3,2,0.6666666666666666
antimicrobial peptides,OpenAlex,antimicrobial peptides,OpenAIRE,1.0,1,1,1,1.0
antimicrobial,OpenAlex,antimicrobial,OpenAIRE,1.0,3,2,2,0.6666666666666666
antimicrobial peptides,OpenAlex,antimicrobial cationic peptides,OpenAIRE,0.9321791555091896,1,1,1,1.0
islanding,OpenAIRE,islanding,OpenAlex,1.0,6,7,5,0.625
islanding,OpenAlex,islanding,OpenAIRE,1.0,7,6,5,0.625
conjugate gradient method,OpenAIRE,conjugate gradient method,OpenAlex,1.0,23,22,17,0.6071428571428571
conjugate gradient method,OpenAlex,conjugate gradient method,OpenAIRE,1.0,22,23,17,0.6071428571428571
evapotranspiration,OpenAIRE,evapotranspiration,OpenAlex,1.0,5,4,4,0.8
evapotranspiration,OpenAlex,evapotranspiration,OpenAIRE,1.0,4,5,4,0.8
pythagorean theorem,OpenAIRE,pythagorean theorem,OpenAlex,1.0,8,10,8,0.8
pythagorean theorem,OpenAlex,pythagorean theorem,OpenAIRE,1.0,10,8,8,0.8
synthetic aperture radar,OpenAIRE,synthetic aperture radar,OpenAlex,1.0,66,59,52,0.7123287671232876
polarimetry,OpenAIRE,polarimetry,OpenAlex,1.0,12,11,9,0.6428571428571429
speckle noise,OpenAIRE,speckle noise,OpenAlex,1.0,20,19,16,0.6956521739130435
polarimetry,OpenAlex,polarimetry,OpenAIRE,1.0,11,12,9,0.6428571428571429
speckle pattern,OpenAlex,speckle pattern,OpenAIRE,1.0,43,40,34,0.6938775510204082
absolute phase,OpenAIRE,absolute phase,OpenAlex,1.0,3,4,3,0.75
absolute phase,OpenAlex,absolute phase,OpenAIRE,1.0,4,3,3,0.75
superordinate goals,OpenAIRE,superordinate goals,OpenAlex,1.0,5,7,5,0.7142857142857143
superordinate goals,OpenAlex,superordinate goals,OpenAIRE,1.0,7,5,5,0.7142857142857143
thought disorder,OpenAIRE,thought disorder,OpenAlex,1.0,1,1,1,1.0
thought disorder,OpenAlex,thought disorder,OpenAIRE,1.0,1,1,1,1.0
probabilistic turing machine,OpenAIRE,probabilistic turing machine,OpenAlex,1.0,4,3,3,0.75
probabilistic turing machine,OpenAlex,probabilistic turing machine,OpenAIRE,1.0,3,4,3,0.75
oil droplet,OpenAIRE,oil droplet,OpenAlex,1.0,1,1,1,1.0
spectral sensitivity,OpenAIRE,spectral sensitivity,OpenAlex,1.0,3,2,2,0.6666666666666666
spectral sensitivity,OpenAlex,spectral sensitivity,OpenAIRE,1.0,2,3,2,0.6666666666666666
oil droplet,OpenAlex,oil droplet,OpenAIRE,1.0,1,1,1,1.0
quantum hall effect,OpenAIRE,quantum hall effect,OpenAlex,1.0,6,4,4,0.6666666666666666
quantum hall effect,OpenAlex,quantum hall effect,OpenAIRE,1.0,4,6,4,0.6666666666666666
psychoneuroimmunology,OpenAIRE,psychoneuroimmunology,OpenAlex,1.0,1,1,1,1.0
psychoneuroimmunology,OpenAlex,psychoneuroimmunology,OpenAIRE,1.0,1,1,1,1.0
neuromorphic engineering,OpenAIRE,neuromorphic engineering,OpenAlex,1.0,42,49,40,0.7843137254901961
xeon phi,OpenAIRE,xeon phi,OpenAlex,1.0,1,1,1,1.0
neuromorphic engineering,OpenAlex,neuromorphic engineering,OpenAIRE,1.0,49,42,40,0.7843137254901961
xeon phi,OpenAlex,xeon phi,OpenAIRE,1.0,1,1,1,1.0
quantum machine learning,OpenAIRE,quantum machine learning,OpenAlex,1.0,8,6,6,0.75
quantum machine learning,OpenAlex,quantum machine learning,OpenAIRE,1.0,6,8,6,0.75
ghost imaging,OpenAIRE,ghost imaging,OpenAlex,1.0,6,6,5,0.7142857142857143
census tract,OpenAIRE,census tract,OpenAlex,1.0,1,1,1,1.0
census tract,OpenAlex,census tract,OpenAIRE,1.0,1,1,1,1.0
particle swarm optimization,OpenAlex,particle swarm optimization,OpenAIRE,1.0,134,106,95,0.6551724137931034
jacobian matrix and determinant,OpenAIRE,jacobian matrix and determinant,OpenAlex,1.0,20,24,18,0.6923076923076923
jacobian matrix and determinant,OpenAlex,jacobian matrix and determinant,OpenAIRE,1.0,24,20,18,0.6923076923076923
transnationalism,OpenAIRE,transnationalism,OpenAlex,1.0,3,4,3,0.75
transnationalism,OpenAlex,transnationalism,OpenAIRE,1.0,4,3,3,0.75
major histocompatibility complex,OpenAIRE,major histocompatibility complex,OpenAlex,1.0,26,24,22,0.7857142857142857
major histocompatibility complex,OpenAlex,major histocompatibility complex,OpenAIRE,1.0,24,26,22,0.7857142857142857
geostationary orbit,OpenAIRE,geostationary orbit,OpenAlex,1.0,4,4,4,1.0
geostationary orbit,OpenAlex,geostationary orbit,OpenAIRE,1.0,4,4,4,1.0
entrepreneurship,OpenAIRE,entrepreneurship,OpenAlex,1.0,90,99,72,0.6153846153846154
transactive memory,OpenAIRE,transactive memory,OpenAlex,1.0,3,3,3,1.0
entrepreneurship,OpenAlex,entrepreneurship,OpenAIRE,1.0,99,90,72,0.6153846153846154
transactive memory,OpenAlex,transactive memory,OpenAIRE,1.0,3,3,3,1.0
plastic hinge,OpenAIRE,plastic hinge,OpenAlex,1.0,1,1,1,1.0
residual strength,OpenAIRE,residual strength,OpenAlex,1.0,1,1,1,1.0
residual strength,OpenAlex,residual strength,OpenAIRE,1.0,1,1,1,1.0
plastic hinge,OpenAlex,plastic hinge,OpenAIRE,1.0,1,1,1,1.0
duty cycle,OpenAIRE,duty cycle,OpenAlex,1.0,7,9,7,0.7777777777777778
national innovation system,OpenAIRE,national innovation system,OpenAlex,1.0,5,4,4,0.8
national innovation system,OpenAlex,national innovation system,OpenAIRE,1.0,4,5,4,0.8
photomultiplier,OpenAIRE,photomultiplier,OpenAlex,1.0,3,3,3,1.0
scintillator,OpenAIRE,scintillator,OpenAlex,1.0,4,4,4,1.0
photomultiplier,OpenAlex,photomultiplier,OpenAIRE,1.0,3,3,3,1.0
scintillator,OpenAlex,scintillator,OpenAIRE,1.0,4,4,4,1.0
magnetoencephalography,OpenAIRE,magnetoencephalography,OpenAlex,1.0,48,44,35,0.6140350877192983
magnetoencephalography,OpenAlex,magnetoencephalography,OpenAIRE,1.0,44,48,35,0.6140350877192983
branch and cut,OpenAIRE,branch and cut,OpenAlex,1.0,3,2,2,0.6666666666666666
branch and cut,OpenAlex,branch and cut,OpenAIRE,1.0,2,3,2,0.6666666666666666
level set method,OpenAIRE,level set method,OpenAlex,1.0,27,27,23,0.7419354838709677
eikonal equation,OpenAIRE,eikonal equation,OpenAlex,1.0,3,3,3,1.0
fast marching method,OpenAIRE,fast marching method,OpenAlex,1.0,7,6,5,0.625
level set method,OpenAlex,level set method,OpenAIRE,1.0,27,27,23,0.7419354838709677
eikonal equation,OpenAlex,eikonal equation,OpenAIRE,1.0,3,3,3,1.0
fast marching method,OpenAlex,fast marching method,OpenAIRE,1.0,6,7,5,0.625
cultural tourism,OpenAIRE,cultural tourism,OpenAlex,1.0,1,1,1,1.0
cultural heritage,OpenAIRE,cultural heritage,OpenAlex,1.0,7,6,5,0.625
cultural capital,OpenAIRE,cultural capital,OpenAlex,1.0,5,5,5,1.0
tourism geography,OpenAlex,tourism geography,OpenAIRE,1.0,9,8,7,0.7
cultural capital,OpenAlex,cultural capital,OpenAIRE,1.0,5,5,5,1.0
cultural tourism,OpenAlex,cultural tourism,OpenAIRE,1.0,1,1,1,1.0
cultural heritage,OpenAlex,cultural heritage,OpenAIRE,1.0,6,7,5,0.625
turbine,OpenAIRE,turbine,OpenAlex,1.0,23,32,21,0.6176470588235294
stator,OpenAIRE,stator,OpenAlex,1.0,21,28,21,0.75
turbine,OpenAlex,turbine,OpenAIRE,1.0,32,23,21,0.6176470588235294
magnetotellurics,OpenAIRE,magnetotellurics,OpenAlex,1.0,2,2,2,1.0
magnetometer,OpenAIRE,magnetometer,OpenAlex,1.0,10,11,8,0.6153846153846154
magnetometer,OpenAlex,magnetometer,OpenAIRE,1.0,11,10,8,0.6153846153846154
magnetotellurics,OpenAlex,magnetotellurics,OpenAIRE,1.0,2,2,2,1.0
standard illuminant,OpenAIRE,standard illuminant,OpenAlex,1.0,9,12,9,0.75
color constancy,OpenAIRE,color constancy,OpenAlex,1.0,31,27,22,0.6111111111111112
color constancy,OpenAlex,color constancy,OpenAIRE,1.0,27,31,22,0.6111111111111112
standard illuminant,OpenAlex,standard illuminant,OpenAIRE,1.0,12,9,9,0.75
multipath propagation,OpenAIRE,multipath propagation,OpenAlex,1.0,13,16,12,0.7058823529411765
multipath propagation,OpenAlex,multipath propagation,OpenAIRE,1.0,16,13,12,0.7058823529411765
cathode,OpenAIRE,cathode,OpenAlex,1.0,2,2,2,1.0
cathode,OpenAlex,cathode,OpenAIRE,1.0,2,2,2,1.0
microgrid,OpenAIRE,microgrid,OpenAlex,1.0,36,36,32,0.8
microgrid,OpenAlex,microgrid,OpenAIRE,1.0,36,36,32,0.8
sharing economy,OpenAlex,sharing economy,OpenAIRE,1.0,5,5,4,0.6666666666666666
markov random field,OpenAlex,markov random field,OpenAIRE,1.0,40,34,30,0.6818181818181818
allosteric regulation,OpenAIRE,allosteric regulation,OpenAlex,1.0,4,4,4,1.0
allosteric regulation,OpenAlex,allosteric regulation,OpenAIRE,1.0,4,4,4,1.0
decorrelation,OpenAIRE,decorrelation,OpenAlex,1.0,15,11,11,0.7333333333333333
decorrelation,OpenAlex,decorrelation,OpenAIRE,1.0,11,15,11,0.7333333333333333
ictal,OpenAIRE,ictal,OpenAlex,1.0,13,12,11,0.7857142857142857
ictal,OpenAlex,ictal,OpenAIRE,1.0,12,13,11,0.7857142857142857
mean absolute percentage error,OpenAIRE,mean absolute percentage error,OpenAlex,1.0,4,6,4,0.6666666666666666
mean absolute percentage error,OpenAlex,mean absolute percentage error,OpenAIRE,1.0,6,4,4,0.6666666666666666
membrane permeability,OpenAIRE,membrane permeability,OpenAlex,1.0,1,1,1,1.0
membrane permeability,OpenAlex,membrane permeability,OpenAIRE,1.0,1,1,1,1.0
retrosynthetic analysis,OpenAIRE,retrosynthetic analysis,OpenAlex,1.0,2,3,2,0.6666666666666666
monte carlo tree search,OpenAIRE,monte carlo tree search,OpenAlex,1.0,5,4,4,0.8
monte carlo tree search,OpenAlex,monte carlo tree search,OpenAIRE,1.0,4,5,4,0.8
retrosynthetic analysis,OpenAlex,retrosynthetic analysis,OpenAIRE,1.0,3,2,2,0.6666666666666666
chaparral,OpenAIRE,chaparral,OpenAlex,1.0,1,1,1,1.0
chaparral,OpenAlex,chaparral,OpenAIRE,1.0,1,1,1,1.0
multirotor,OpenAIRE,multirotor,OpenAlex,1.0,1,1,1,1.0
multirotor,OpenAlex,multirotor,OpenAIRE,1.0,1,1,1,1.0
hexapod,OpenAIRE,hexapod,OpenAlex,1.0,1,1,1,1.0
hexapod,OpenAlex,hexapod,OpenAIRE,1.0,1,1,1,1.0
persistent vegetative state,OpenAIRE,persistent vegetative state,OpenAlex,1.0,2,2,2,1.0
minimally conscious state,OpenAIRE,minimally conscious state,OpenAlex,1.0,2,2,2,1.0
persistent vegetative state,OpenAlex,persistent vegetative state,OpenAIRE,1.0,2,2,2,1.0
minimally conscious state,OpenAlex,minimally conscious state,OpenAIRE,1.0,2,2,2,1.0
cog,OpenAIRE,cog,OpenAlex,1.0,8,10,8,0.8
cog,OpenAlex,cog,OpenAIRE,1.0,10,8,8,0.8
operationalization,OpenAIRE,operationalization,OpenAlex,1.0,64,83,56,0.6153846153846154
operationalization,OpenAlex,operationalization,OpenAIRE,1.0,83,64,56,0.6153846153846154
continental drift,OpenAIRE,continental drift,OpenAlex,1.0,1,1,1,1.0
continental drift,OpenAlex,continental drift,OpenAIRE,1.0,1,1,1,1.0
partial least squares regression,OpenAIRE,partial least squares regression,OpenAlex,1.0,44,47,37,0.6851851851851852
partial least squares regression,OpenAlex,partial least squares regression,OpenAIRE,1.0,47,44,37,0.6851851851851852
diffusion mri,OpenAIRE,diffusion mri,OpenAlex,1.0,51,55,46,0.7666666666666667
diffusion mri,OpenAlex,diffusion mri,OpenAIRE,1.0,55,51,46,0.7666666666666667
fungibility,OpenAIRE,fungibility,OpenAlex,1.0,1,1,1,1.0
international business,OpenAIRE,international business,OpenAlex,1.0,29,26,21,0.6176470588235294
fungibility,OpenAlex,fungibility,OpenAIRE,1.0,1,1,1,1.0
internationalization,OpenAlex,internationalization,OpenAIRE,1.0,15,14,13,0.8125
virus classification,OpenAIRE,virus classification,OpenAlex,1.0,2,2,2,1.0
virus classification,OpenAlex,virus classification,OpenAIRE,1.0,2,2,2,1.0
triple bottom line,OpenAIRE,triple bottom line,OpenAlex,1.0,4,3,3,0.75
triple bottom line,OpenAlex,triple bottom line,OpenAIRE,1.0,3,4,3,0.75
simple cell,OpenAIRE,simple cell,OpenAlex,1.0,3,4,3,0.75
inconel,OpenAIRE,inconel,OpenAlex,1.0,5,5,4,0.6666666666666666
fracture toughness,OpenAIRE,fracture toughness,OpenAlex,1.0,1,1,1,1.0
inconel,OpenAlex,inconel,OpenAIRE,1.0,5,5,4,0.6666666666666666
fracture toughness,OpenAlex,fracture toughness,OpenAIRE,1.0,1,1,1,1.0
virulence,OpenAlex,virulence,OpenAIRE,1.0,8,12,8,0.6666666666666666
network virtualization,OpenAIRE,network virtualization,OpenAlex,1.0,6,4,4,0.6666666666666666
network virtualization,OpenAIRE,virtualization,OpenAlex,0.9138987890869898,6,7,5,0.625
virtualization,OpenAlex,network virtualization,OpenAIRE,0.9138987890869898,7,6,5,0.625
network virtualization,OpenAlex,network virtualization,OpenAIRE,1.0,4,6,4,0.6666666666666666
linear discriminant analysis,OpenAlex,linear discriminant analysis,OpenAIRE,1.0,152,157,118,0.6178010471204188
imputation (statistics),OpenAIRE,imputation (statistics),OpenAlex,1.0,13,18,12,0.631578947368421
passivity,OpenAlex,passivity,OpenAIRE,1.0,22,19,17,0.7083333333333334
monetization,OpenAIRE,monetization,OpenAlex,1.0,1,1,1,1.0
monetization,OpenAlex,monetization,OpenAIRE,1.0,1,1,1,1.0
developmental toxicity,OpenAIRE,developmental toxicity,OpenAlex,1.0,2,2,2,1.0
reproductive toxicity,OpenAIRE,reproductive toxicity,OpenAlex,1.0,1,1,1,1.0
no-observed-adverse-effect level,OpenAIRE,no-observed-adverse-effect level,OpenAlex,1.0,1,1,1,1.0
no-observed-adverse-effect level,OpenAlex,no-observed-adverse-effect level,OpenAIRE,1.0,1,1,1,1.0
developmental toxicity,OpenAlex,developmental toxicity,OpenAIRE,1.0,2,2,2,1.0
reproductive toxicity,OpenAlex,reproductive toxicity,OpenAIRE,1.0,1,1,1,1.0
dynamic time warping,OpenAlex,dynamic time warping,OpenAIRE,1.0,29,29,26,0.8125
