Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
wind power,OpenAlex,wind power,OpenAIRE,1.0,66,65,55,0.7236842105263158
steganography,OpenAIRE,steganography,OpenAlex,1.0,33,36,30,0.7692307692307693
steganography,OpenAlex,steganography,OpenAIRE,1.0,36,33,30,0.7692307692307693
coprime integers,OpenAIRE,coprime integers,OpenAlex,1.0,5,6,5,0.8333333333333334
coprime integers,OpenAlex,coprime integers,OpenAIRE,1.0,6,5,5,0.8333333333333334
breast ultrasound,OpenAIRE,breast ultrasound,OpenAlex,1.0,2,3,2,0.6666666666666666
breast ultrasound,OpenAlex,breast ultrasound,OpenAIRE,1.0,3,2,2,0.6666666666666666
sky,OpenAIRE,sky,OpenAlex,1.0,13,19,13,0.6842105263157895
sky,OpenAlex,sky,OpenAIRE,1.0,19,13,13,0.6842105263157895
freeze-drying,OpenAIRE,freeze-drying,OpenAlex,1.0,1,1,1,1.0
air drying,OpenAIRE,vacuum drying,OpenAlex,0.7184119688610281,1,1,1,1.0
vacuum drying,OpenAIRE,vacuum drying,OpenAlex,1.0,1,1,1,1.0
air drying,OpenAIRE,water activity,OpenAlex,0.5923045931854004,1,1,1,1.0
freeze-drying,OpenAlex,freeze-drying,OpenAIRE,1.0,1,1,1,1.0
vacuum drying,OpenAlex,air drying,OpenAIRE,0.7184119688610281,1,1,1,1.0
water activity,OpenAlex,air drying,OpenAIRE,0.5923045931854004,1,1,1,1.0
vacuum drying,OpenAlex,vacuum drying,OpenAIRE,1.0,1,1,1,1.0
square lattice,OpenAIRE,square lattice,OpenAlex,1.0,3,4,3,0.75
percolation threshold,OpenAIRE,percolation threshold,OpenAlex,1.0,4,6,4,0.6666666666666666
percolation threshold,OpenAlex,percolation threshold,OpenAIRE,1.0,6,4,4,0.6666666666666666
square lattice,OpenAlex,square lattice,OpenAIRE,1.0,4,3,3,0.75
ant colony optimization algorithms,OpenAIRE,ant colony optimization algorithms,OpenAlex,1.0,28,30,22,0.6111111111111112
ant colony optimization algorithms,OpenAlex,ant colony optimization algorithms,OpenAIRE,1.0,30,28,22,0.6111111111111112
human-computer interaction in information security,OpenAIRE,human-computer interaction in information security,OpenAlex,1.0,1,1,1,1.0
human-computer interaction in information security,OpenAlex,human-computer interaction in information security,OpenAIRE,1.0,1,1,1,1.0
postmodernism,OpenAIRE,postmodernism,OpenAlex,1.0,4,6,4,0.6666666666666666
postmodernism,OpenAlex,postmodernism,OpenAIRE,1.0,6,4,4,0.6666666666666666
body temperature regulation,OpenAIRE,thermoregulation,OpenAlex,0.7582541949549501,4,3,3,0.75
thermoregulation,OpenAIRE,thermoregulation,OpenAlex,1.0,4,3,3,0.75
thermoregulation,OpenAlex,thermoregulation,OpenAIRE,1.0,3,4,3,0.75
thermoregulation,OpenAlex,body temperature regulation,OpenAIRE,0.7582541949549501,3,4,3,0.75
backstepping,OpenAIRE,backstepping,OpenAlex,1.0,41,43,33,0.6470588235294118
lyapunov function,OpenAIRE,lyapunov function,OpenAlex,1.0,133,137,106,0.6463414634146342
lyapunov function,OpenAlex,lyapunov function,OpenAIRE,1.0,137,133,106,0.6463414634146342
backstepping,OpenAlex,backstepping,OpenAIRE,1.0,43,41,33,0.6470588235294118
dither,OpenAIRE,dither,OpenAlex,1.0,7,11,7,0.6363636363636364
pulse-width modulation,OpenAIRE,pulse-width modulation,OpenAlex,1.0,41,36,30,0.6382978723404256
converters,OpenAIRE,converters,OpenAlex,1.0,32,37,26,0.6046511627906976
delta-sigma modulation,OpenAIRE,delta-sigma modulation,OpenAlex,1.0,2,2,2,1.0
converters,OpenAlex,converters,OpenAIRE,1.0,37,32,26,0.6046511627906976
delta-sigma modulation,OpenAlex,delta-sigma modulation,OpenAIRE,1.0,2,2,2,1.0
dither,OpenAlex,dither,OpenAIRE,1.0,11,7,7,0.6363636363636364
united nations,OpenAIRE,international health,OpenAlex,0.6413544002756051,1,1,1,1.0
international health,OpenAlex,united nations,OpenAIRE,0.6413544002756051,1,1,1,1.0
dynamical friction,OpenAIRE,dynamical friction,OpenAlex,1.0,3,3,3,1.0
dynamical friction,OpenAlex,dynamical friction,OpenAIRE,1.0,3,3,3,1.0
flipped classroom,OpenAIRE,flipped classroom,OpenAlex,1.0,13,13,12,0.8571428571428571
flipped classroom,OpenAlex,flipped classroom,OpenAIRE,1.0,13,13,12,0.8571428571428571
metadata,OpenAIRE,metadata,OpenAlex,1.0,15,19,14,0.7
rough set,OpenAIRE,rough set,OpenAlex,1.0,51,54,46,0.7796610169491526
soft set,OpenAIRE,soft set,OpenAlex,1.0,14,12,11,0.7333333333333333
soft set,OpenAlex,soft set,OpenAIRE,1.0,12,14,11,0.7333333333333333
rough set,OpenAlex,rough set,OpenAIRE,1.0,54,51,46,0.7796610169491526
string metric,OpenAIRE,string metric,OpenAlex,1.0,7,5,5,0.7142857142857143
string metric,OpenAlex,string metric,OpenAIRE,1.0,5,7,5,0.7142857142857143
cyclostationary process,OpenAIRE,cyclostationary process,OpenAlex,1.0,8,7,7,0.875
cyclostationary process,OpenAlex,cyclostationary process,OpenAIRE,1.0,7,8,7,0.875
underwater,OpenAIRE,underwater,OpenAlex,1.0,27,26,21,0.65625
image fusion,OpenAIRE,image fusion,OpenAlex,1.0,60,60,46,0.6216216216216216
image fusion,OpenAlex,image fusion,OpenAIRE,1.0,60,60,46,0.6216216216216216
underwater,OpenAlex,underwater,OpenAIRE,1.0,26,27,21,0.65625
land cover,OpenAIRE,land cover,OpenAlex,1.0,46,48,36,0.6206896551724138
land cover,OpenAlex,land cover,OpenAIRE,1.0,48,46,36,0.6206896551724138
infimum and supremum,OpenAIRE,infimum and supremum,OpenAlex,1.0,2,3,2,0.6666666666666666
internationalization,OpenAIRE,internationalization,OpenAlex,1.0,14,15,13,0.8125
parsec,OpenAIRE,parsec,OpenAlex,1.0,1,1,1,1.0
parsec,OpenAlex,parsec,OpenAIRE,1.0,1,1,1,1.0
reputation,OpenAIRE,reputation,OpenAlex,1.0,33,40,28,0.6222222222222222
histogram matching,OpenAIRE,histogram matching,OpenAlex,1.0,15,22,15,0.6818181818181818
adaptive histogram equalization,OpenAIRE,adaptive histogram equalization,OpenAlex,1.0,16,14,13,0.7647058823529411
balanced histogram thresholding,OpenAIRE,balanced histogram thresholding,OpenAlex,1.0,18,21,17,0.7727272727272727
image histogram,OpenAIRE,image histogram,OpenAlex,1.0,13,10,9,0.6428571428571429
balanced histogram thresholding,OpenAlex,balanced histogram thresholding,OpenAIRE,1.0,21,18,17,0.7727272727272727
histogram matching,OpenAlex,histogram matching,OpenAIRE,1.0,22,15,15,0.6818181818181818
adaptive histogram equalization,OpenAlex,adaptive histogram equalization,OpenAIRE,1.0,14,16,13,0.7647058823529411
image histogram,OpenAlex,image histogram,OpenAIRE,1.0,10,13,9,0.6428571428571429
sharing economy,OpenAIRE,sharing economy,OpenAlex,1.0,5,5,4,0.6666666666666666
intrinsics,OpenAIRE,intrinsics,OpenAlex,1.0,3,2,2,0.6666666666666666
intrinsics,OpenAlex,intrinsics,OpenAIRE,1.0,2,3,2,0.6666666666666666
luck,OpenAIRE,luck,OpenAlex,1.0,3,4,3,0.75
"resource-based view, competitor intelligence, information acquisition, competitive advantage, strategic factor market",OpenAIRE,competitive intelligence,OpenAlex,0.8262948402642298,1,1,1,1.0
competitive intelligence,OpenAlex,"resource-based view, competitor intelligence, information acquisition, competitive advantage, strategic factor market",OpenAIRE,0.8262948402642298,1,1,1,1.0
luck,OpenAlex,luck,OpenAIRE,1.0,4,3,3,0.75
ontology-based data integration,OpenAIRE,ontology-based data integration,OpenAlex,1.0,8,13,8,0.6153846153846154
ontology-based data integration,OpenAlex,ontology-based data integration,OpenAIRE,1.0,13,8,8,0.6153846153846154
operation time,OpenAIRE,transoral robotic surgery,OpenAlex,0.5689271942645249,1,1,1,1.0
transoral robotic surgery,OpenAIRE,transoral robotic surgery,OpenAlex,1.0,1,1,1,1.0
laryngectomy,OpenAIRE,laryngectomy,OpenAlex,1.0,1,1,1,1.0
laryngectomy,OpenAlex,laryngectomy,OpenAIRE,1.0,1,1,1,1.0
transoral robotic surgery,OpenAlex,transoral robotic surgery,OpenAIRE,1.0,1,1,1,1.0
transoral robotic surgery,OpenAlex,operation time,OpenAIRE,0.5689271942645249,1,1,1,1.0
vandermonde matrix,OpenAIRE,vandermonde matrix,OpenAlex,1.0,1,1,1,1.0
vandermonde matrix,OpenAlex,vandermonde matrix,OpenAIRE,1.0,1,1,1,1.0
accident (fallacy),OpenAIRE,accident (philosophy),OpenAlex,0.9863026354358184,3,4,3,0.75
accident (philosophy),OpenAlex,accident (fallacy),OpenAIRE,0.9863026354358184,4,3,3,0.75
discriminative model,OpenAIRE,discriminative model,OpenAlex,1.0,154,206,139,0.6289592760180995
priming (psychology),OpenAIRE,priming (agriculture),OpenAlex,0.9805536485581726,40,37,30,0.6382978723404256
discriminative model,OpenAlex,discriminative model,OpenAIRE,1.0,206,154,139,0.6289592760180995
priming (agriculture),OpenAlex,priming (psychology),OpenAIRE,0.9805536485581726,37,40,30,0.6382978723404256
thresholding,OpenAlex,thresholding,OpenAIRE,1.0,96,90,71,0.6173913043478261
haze,OpenAIRE,haze,OpenAlex,1.0,10,14,10,0.7142857142857143
diffuse sky radiation,OpenAIRE,diffuse sky radiation,OpenAlex,1.0,4,5,4,0.8
haze,OpenAlex,haze,OpenAIRE,1.0,14,10,10,0.7142857142857143
diffuse sky radiation,OpenAlex,diffuse sky radiation,OpenAIRE,1.0,5,4,4,0.8
wheelchair,OpenAIRE,wheelchair,OpenAlex,1.0,3,3,3,1.0
wheelchairs,OpenAIRE,wheelchair,OpenAlex,1.0000000307449872,3,3,3,1.0
brain–computer interface,OpenAIRE,brain–computer interface,OpenAlex,1.0,24,37,23,0.6052631578947368
wheelchair,OpenAlex,wheelchair,OpenAIRE,1.0,3,3,3,1.0
brain–computer interface,OpenAlex,brain–computer interface,OpenAIRE,1.0,37,24,23,0.6052631578947368
wheelchair,OpenAlex,wheelchairs,OpenAIRE,1.0000000307449872,3,3,3,1.0
light sheet fluorescence microscopy,OpenAIRE,light sheet fluorescence microscopy,OpenAlex,1.0,9,12,8,0.6153846153846154
optical coherence tomography,OpenAlex,optical coherence tomography,OpenAIRE,1.0,25,23,21,0.7777777777777778
light sheet fluorescence microscopy,OpenAlex,light sheet fluorescence microscopy,OpenAIRE,1.0,12,9,8,0.6153846153846154
graphical codes,OpenAIRE,fountain code,OpenAlex,0.7767928656802212,1,1,1,1.0
raptor codes,OpenAIRE,raptor code,OpenAlex,0.9247553250632604,1,1,1,1.0
graphical codes,OpenAIRE,luby transform code,OpenAlex,0.8239393970047187,1,1,1,1.0
graphical codes,OpenAIRE,tornado code,OpenAlex,0.7156659504342688,1,1,1,1.0
graphical codes,OpenAIRE,erasure code,OpenAlex,0.8391273533665686,1,1,1,1.0
graphical codes,OpenAIRE,online codes,OpenAlex,0.8082334325265249,1,1,1,1.0
raptor code,OpenAlex,raptor codes,OpenAIRE,0.9247553250632604,1,1,1,1.0
tornado code,OpenAlex,graphical codes,OpenAIRE,0.7156659504342688,1,1,1,1.0
fountain code,OpenAlex,graphical codes,OpenAIRE,0.7767928656802212,1,1,1,1.0
online codes,OpenAlex,graphical codes,OpenAIRE,0.8082334325265249,1,1,1,1.0
erasure code,OpenAlex,graphical codes,OpenAIRE,0.8391273533665686,1,1,1,1.0
luby transform code,OpenAlex,graphical codes,OpenAIRE,0.8239393970047187,1,1,1,1.0
worry,OpenAIRE,worry,OpenAlex,1.0,7,6,5,0.625
foreign language anxiety,OpenAIRE,foreign language anxiety,OpenAlex,1.0,3,2,2,0.6666666666666666
worry,OpenAlex,worry,OpenAIRE,1.0,6,7,5,0.625
foreign language anxiety,OpenAlex,foreign language anxiety,OpenAIRE,1.0,2,3,2,0.6666666666666666
plant disease,OpenAIRE,plant disease,OpenAlex,1.0,12,10,10,0.8333333333333334
plant disease,OpenAlex,plant disease,OpenAIRE,1.0,10,12,10,0.8333333333333334
hilbert–huang transform,OpenAIRE,hilbert–huang transform,OpenAlex,1.0,19,22,18,0.782608695652174
microplastics,OpenAIRE,microplastics,OpenAlex,1.0,2,3,2,0.6666666666666666
microplastics,OpenAlex,microplastics,OpenAIRE,1.0,3,2,2,0.6666666666666666
non-alcoholic fatty liver disease,OpenAIRE,nonalcoholic fatty liver disease,OpenAlex,0.7521132027349565,1,1,1,1.0
nonalcoholic fatty liver disease,OpenAIRE,nonalcoholic fatty liver disease,OpenAlex,1.0,1,1,1,1.0
nonalcoholic fatty liver disease,OpenAIRE,fatty liver,OpenAlex,0.8966866270324412,1,1,1,1.0
liver disease,OpenAIRE,liver disease,OpenAlex,1.0,2,2,2,1.0
liver disease,OpenAlex,liver disease,OpenAIRE,1.0,2,2,2,1.0
nonalcoholic fatty liver disease,OpenAlex,non-alcoholic fatty liver disease,OpenAIRE,0.7521132027349565,1,1,1,1.0
fatty liver,OpenAlex,nonalcoholic fatty liver disease,OpenAIRE,0.8966866270324412,1,1,1,1.0
nonalcoholic fatty liver disease,OpenAlex,nonalcoholic fatty liver disease,OpenAIRE,1.0,1,1,1,1.0
network traffic measurement,OpenAIRE,traceroute,OpenAlex,0.4477626095966702,1,1,1,1.0
netflow,OpenAIRE,netflow,OpenAlex,1.0,1,1,1,1.0
traceroute,OpenAlex,network traffic measurement,OpenAIRE,0.4477626095966702,1,1,1,1.0
denial-of-service attack,OpenAlex,denial-of-service attack,OpenAIRE,1.0,8,9,7,0.7
netflow,OpenAlex,netflow,OpenAIRE,1.0,1,1,1,1.0
electron backscatter diffraction,OpenAIRE,electron backscatter diffraction,OpenAlex,1.0,9,10,8,0.7272727272727273
electron backscatter diffraction,OpenAlex,electron backscatter diffraction,OpenAIRE,1.0,10,9,8,0.7272727272727273
isolation by distance,OpenAlex,isolation by distance,OpenAIRE,1.0,4,6,4,0.6666666666666666
silhouette,OpenAIRE,silhouette,OpenAlex,1.0,10,11,8,0.6153846153846154
silhouette,OpenAlex,silhouette,OpenAIRE,1.0,11,10,8,0.6153846153846154
cumulant,OpenAIRE,cumulant,OpenAlex,1.0,3,2,2,0.6666666666666666
cumulant,OpenAlex,cumulant,OpenAIRE,1.0,2,3,2,0.6666666666666666
multivariable calculus,OpenAlex,multivariable calculus,OpenAIRE,1.0,45,37,32,0.64
multivariable calculus,OpenAIRE,multivariable calculus,OpenAlex,1.0,37,45,32,0.64
light effect,OpenAIRE,intermediary metabolism,OpenAlex,0.6235518924815029,1,1,1,1.0
glycerolipid metabolism,OpenAIRE,intermediary metabolism,OpenAlex,0.8870657815978142,1,1,1,1.0
salinity,OpenAlex,salinity,OpenAIRE,1.0,6,6,5,0.7142857142857143
intermediary metabolism,OpenAlex,glycerolipid metabolism,OpenAIRE,0.8870657815978142,1,1,1,1.0
intermediary metabolism,OpenAlex,light effect,OpenAIRE,0.6235518924815029,1,1,1,1.0
hypergraph,OpenAIRE,hypergraph,OpenAlex,1.0,4,5,4,0.8
hypergraph,OpenAlex,hypergraph,OpenAIRE,1.0,5,4,4,0.8
refugee,OpenAIRE,refugee,OpenAlex,1.0,1,1,1,1.0
forced migration,OpenAIRE,forced migration,OpenAlex,1.0,1,1,1,1.0
refugee,OpenAlex,refugee,OpenAIRE,1.0,1,1,1,1.0
forced migration,OpenAlex,forced migration,OpenAIRE,1.0,1,1,1,1.0
flexible manufacturing system,OpenAIRE,flexible manufacturing system,OpenAlex,1.0,6,7,6,0.8571428571428571
flexible manufacturing system,OpenAlex,flexible manufacturing system,OpenAIRE,1.0,7,6,6,0.8571428571428571
delphi method,OpenAIRE,delphi method,OpenAlex,1.0,81,111,79,0.6991150442477876
delphi method,OpenAIRE,delphi,OpenAlex,0.4273141766035201,81,85,66,0.66
psychopathy,OpenAIRE,psychopathy,OpenAlex,1.0,7,7,6,0.75
psychopathy,OpenAlex,psychopathy,OpenAIRE,1.0,7,7,6,0.75
polytomous rasch model,OpenAIRE,polytomous rasch model,OpenAlex,1.0,2,3,2,0.6666666666666666
exfoliation joint,OpenAIRE,exfoliation joint,OpenAlex,1.0,1,1,1,1.0
boron nitride,OpenAIRE,boron nitride,OpenAlex,1.0,2,2,2,1.0
graphene,OpenAIRE,graphene,OpenAlex,1.0,18,20,16,0.7272727272727273
exfoliation joint,OpenAlex,exfoliation joint,OpenAIRE,1.0,1,1,1,1.0
boron nitride,OpenAlex,boron nitride,OpenAIRE,1.0,2,2,2,1.0
saccade,OpenAIRE,saccade,OpenAlex,1.0,28,26,22,0.6875
saccade,OpenAlex,saccade,OpenAIRE,1.0,26,28,22,0.6875
rural tourism,OpenAIRE,rural tourism,OpenAlex,1.0,2,3,2,0.6666666666666666
rural area,OpenAIRE,rural area,OpenAlex,1.0,7,6,5,0.625
tourism geography,OpenAIRE,tourism geography,OpenAlex,1.0,8,9,7,0.7
rural tourism,OpenAlex,rural tourism,OpenAIRE,1.0,3,2,2,0.6666666666666666
rural area,OpenAlex,rural area,OpenAIRE,1.0,6,7,5,0.625
controllability,OpenAlex,controllability,OpenAIRE,1.0,56,64,47,0.6438356164383562
lasso (statistics),OpenAIRE,lasso (programming language),OpenAlex,0.9543024020480222,35,44,30,0.6122448979591837
iterative closest point,OpenAIRE,iterative closest point,OpenAlex,1.0,9,8,7,0.7
iterative closest point,OpenAlex,iterative closest point,OpenAIRE,1.0,8,9,7,0.7
scapula,OpenAIRE,scapula,OpenAlex,1.0,2,3,2,0.6666666666666666
scapula,OpenAlex,scapula,OpenAIRE,1.0,3,2,2,0.6666666666666666
range of motion,OpenAlex,range of motion,OpenAIRE,1.0,7,8,6,0.6666666666666666
general insurance,OpenAIRE,social insurance,OpenAlex,0.773006178974899,3,2,2,0.6666666666666666
social insurance,OpenAlex,general insurance,OpenAIRE,0.773006178974899,2,3,2,0.6666666666666666
attractor,OpenAIRE,attractor,OpenAlex,1.0,88,91,71,0.6574074074074074
attractor,OpenAlex,attractor,OpenAIRE,1.0,91,88,71,0.6574074074074074
antimicrobial cationic peptides,OpenAIRE,antimicrobial peptides,OpenAlex,0.9321791555091896,1,1,1,1.0
antimicrobial peptides,OpenAIRE,antimicrobial peptides,OpenAlex,1.0,1,1,1,1.0
antimicrobial,OpenAIRE,antimicrobial,OpenAlex,1.0,2,3,2,0.6666666666666666
antimicrobial peptides,OpenAlex,antimicrobial peptides,OpenAIRE,1.0,1,1,1,1.0
antimicrobial,OpenAlex,antimicrobial,OpenAIRE,1.0,3,2,2,0.6666666666666666
antimicrobial peptides,OpenAlex,antimicrobial cationic peptides,OpenAIRE,0.9321791555091896,1,1,1,1.0
islanding,OpenAIRE,islanding,OpenAlex,1.0,6,7,5,0.625
islanding,OpenAlex,islanding,OpenAIRE,1.0,7,6,5,0.625
conjugate gradient method,OpenAIRE,conjugate gradient method,OpenAlex,1.0,23,22,17,0.6071428571428571
conjugate gradient method,OpenAlex,conjugate gradient method,OpenAIRE,1.0,22,23,17,0.6071428571428571
evapotranspiration,OpenAIRE,evapotranspiration,OpenAlex,1.0,5,4,4,0.8
evapotranspiration,OpenAlex,evapotranspiration,OpenAIRE,1.0,4,5,4,0.8
pythagorean theorem,OpenAIRE,pythagorean theorem,OpenAlex,1.0,8,10,8,0.8
pythagorean theorem,OpenAlex,pythagorean theorem,OpenAIRE,1.0,10,8,8,0.8
synthetic aperture radar,OpenAIRE,synthetic aperture radar,OpenAlex,1.0,66,59,52,0.7123287671232876
polarimetry,OpenAIRE,polarimetry,OpenAlex,1.0,12,11,9,0.6428571428571429
speckle noise,OpenAIRE,speckle noise,OpenAlex,1.0,20,19,16,0.6956521739130435
polarimetry,OpenAlex,polarimetry,OpenAIRE,1.0,11,12,9,0.6428571428571429
speckle pattern,OpenAlex,speckle pattern,OpenAIRE,1.0,43,40,34,0.6938775510204082
absolute phase,OpenAIRE,absolute phase,OpenAlex,1.0,3,4,3,0.75
absolute phase,OpenAlex,absolute phase,OpenAIRE,1.0,4,3,3,0.75
superordinate goals,OpenAIRE,superordinate goals,OpenAlex,1.0,5,7,5,0.7142857142857143
superordinate goals,OpenAlex,superordinate goals,OpenAIRE,1.0,7,5,5,0.7142857142857143
thought disorder,OpenAIRE,thought disorder,OpenAlex,1.0,1,1,1,1.0
susceptibility gene,OpenAIRE,pathognomonic,OpenAlex,0.620575708922746,1,1,1,1.0
thought disorder,OpenAlex,thought disorder,OpenAIRE,1.0,1,1,1,1.0
pathognomonic,OpenAlex,susceptibility gene,OpenAIRE,0.620575708922746,1,1,1,1.0
non-deterministic turing machine,OpenAIRE,probabilistic turing machine,OpenAlex,0.7400150465818673,2,3,2,0.6666666666666666
description number,OpenAIRE,probabilistic turing machine,OpenAlex,0.6821274328167868,2,3,2,0.6666666666666666
probabilistic turing machine,OpenAIRE,probabilistic turing machine,OpenAlex,1.0,4,3,3,0.75
probabilistic turing machine,OpenAlex,probabilistic turing machine,OpenAIRE,1.0,3,4,3,0.75
probabilistic turing machine,OpenAlex,description number,OpenAIRE,0.6821274328167868,3,2,2,0.6666666666666666
probabilistic turing machine,OpenAlex,non-deterministic turing machine,OpenAIRE,0.7400150465818673,3,2,2,0.6666666666666666
feathers,OpenAIRE,plumage,OpenAlex,0.5065804744995945,2,3,2,0.6666666666666666
oils,OpenAIRE,oil droplet,OpenAlex,0.7111572748669241,1,1,1,1.0
oil droplet,OpenAIRE,oil droplet,OpenAlex,1.0,1,1,1,1.0
spectral sensitivity,OpenAIRE,spectral sensitivity,OpenAlex,1.0,3,2,2,0.6666666666666666
plumage,OpenAlex,feathers,OpenAIRE,0.5065804744995945,3,2,2,0.6666666666666666
spectral sensitivity,OpenAlex,spectral sensitivity,OpenAIRE,1.0,2,3,2,0.6666666666666666
oil droplet,OpenAlex,oil droplet,OpenAIRE,1.0,1,1,1,1.0
oil droplet,OpenAlex,oils,OpenAIRE,0.7111572748669241,1,1,1,1.0
quantum hall effect,OpenAIRE,quantum hall effect,OpenAlex,1.0,6,4,4,0.6666666666666666
quantum hall effect,OpenAlex,quantum hall effect,OpenAIRE,1.0,4,6,4,0.6666666666666666
psychoneuroimmunology,OpenAIRE,psychoneuroimmunology,OpenAlex,1.0,1,1,1,1.0
psychoneuroimmunology,OpenAlex,psychoneuroimmunology,OpenAIRE,1.0,1,1,1,1.0
neuromorphic engineering,OpenAIRE,neuromorphic engineering,OpenAlex,1.0,42,49,40,0.7843137254901961
xeon phi,OpenAIRE,xeon phi,OpenAlex,1.0,1,1,1,1.0
neuromorphic engineering,OpenAlex,neuromorphic engineering,OpenAIRE,1.0,49,42,40,0.7843137254901961
xeon phi,OpenAlex,xeon phi,OpenAIRE,1.0,1,1,1,1.0
quantum machine learning,OpenAIRE,quantum machine learning,OpenAlex,1.0,8,6,6,0.75
quantum machine learning,OpenAlex,quantum machine learning,OpenAIRE,1.0,6,8,6,0.75
ghost imaging,OpenAIRE,ghost imaging,OpenAlex,1.0,6,6,5,0.7142857142857143
census tract,OpenAIRE,census tract,OpenAlex,1.0,1,1,1,1.0
census tract,OpenAlex,census tract,OpenAIRE,1.0,1,1,1,1.0
particle swarm optimization,OpenAlex,particle swarm optimization,OpenAIRE,1.0,134,106,95,0.6551724137931034
jacobian matrix and determinant,OpenAIRE,jacobian matrix and determinant,OpenAlex,1.0,20,24,18,0.6923076923076923
jacobian matrix and determinant,OpenAlex,jacobian matrix and determinant,OpenAIRE,1.0,24,20,18,0.6923076923076923
transnationalism,OpenAIRE,transnationalism,OpenAlex,1.0,3,4,3,0.75
transnationalism,OpenAlex,transnationalism,OpenAIRE,1.0,4,3,3,0.75
major histocompatibility complex,OpenAIRE,major histocompatibility complex,OpenAlex,1.0,26,24,22,0.7857142857142857
major histocompatibility complex,OpenAlex,major histocompatibility complex,OpenAIRE,1.0,24,26,22,0.7857142857142857
geostationary orbit,OpenAIRE,geostationary orbit,OpenAlex,1.0,4,4,4,1.0
geostationary orbit,OpenAlex,geostationary orbit,OpenAIRE,1.0,4,4,4,1.0
entrepreneurship,OpenAIRE,entrepreneurship,OpenAlex,1.0,90,99,72,0.6153846153846154
transactive memory,OpenAIRE,transactive memory,OpenAlex,1.0,3,3,3,1.0
entrepreneurship,OpenAlex,entrepreneurship,OpenAIRE,1.0,99,90,72,0.6153846153846154
