Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
software suite,OpenAIRE,software suite,OpenAlex,1.0,10,14,4,0.2
information retrieval,OpenAIRE,information retrieval,OpenAlex,1.0,1305,3085,1007,0.2976647945610405
binding site,OpenAIRE,binding site,OpenAlex,1.0,36,18,7,0.1489361702127659
speedup,OpenAIRE,speedup,OpenAlex,1.0,144,132,67,0.3205741626794258
marginal likelihood,OpenAIRE,marginal likelihood,OpenAlex,1.0,48,44,18,0.2432432432432432
spambot,OpenAIRE,spambot,OpenAlex,1.0,11,15,9,0.5294117647058824
forum spam,OpenAIRE,forum spam,OpenAlex,1.0,6,9,3,0.25
colocalization,OpenAIRE,colocalization,OpenAlex,1.0,7,11,7,0.6363636363636364
rheumatoid arthritis,OpenAIRE,rheumatoid arthritis,OpenAlex,1.0,8,9,5,0.4166666666666667
bayesian inference,OpenAIRE,bayesian inference,OpenAlex,1.0,600,862,335,0.2972493345164153
parallel computing,OpenAIRE,parallel computing,OpenAlex,1.0,176,938,120,0.1207243460764587
materials science,OpenAIRE,materials science,OpenAlex,1.0,1989,6381,1755,0.2653061224489796
wavelet,OpenAIRE,wavelet,OpenAlex,1.0,953,1290,829,0.5862800565770863
wavelet transform,OpenAIRE,wavelet transform,OpenAlex,1.0,623,833,456,0.456
multiresolution analysis,OpenAIRE,multiresolution analysis,OpenAlex,1.0,88,105,38,0.2451612903225806
basis function,OpenAIRE,basis function,OpenAlex,1.0,120,128,57,0.2984293193717277
discrete wavelet transform,OpenAIRE,discrete wavelet transform,OpenAlex,1.0,279,477,195,0.3475935828877005
stand-alone power system,OpenAIRE,stand-alone power system,OpenAlex,1.0,16,6,3,0.1578947368421052
scalability,OpenAIRE,scalability,OpenAlex,1.0,402,688,313,0.4028314028314028
boosting (machine learning),OpenAIRE,boosting (machine learning),OpenAlex,1.0,230,291,181,0.5323529411764706
sketch,OpenAIRE,sketch,OpenAlex,1.0,98,154,87,0.5272727272727272
cache,OpenAIRE,cache,OpenAlex,1.0,35,51,27,0.4576271186440678
receiver operating characteristic,OpenAIRE,receiver operating characteristic,OpenAlex,1.0,261,268,190,0.56047197640118
nonparametric statistics,OpenAIRE,nonparametric statistics,OpenAlex,1.0,256,360,191,0.4494117647058823
ranking (information retrieval),OpenAIRE,ranking (information retrieval),OpenAlex,1.0,167,861,130,0.1447661469933185
sample size determination,OpenAIRE,sample size determination,OpenAlex,1.0,287,330,149,0.3183760683760683
statistic,OpenAIRE,statistic,OpenAlex,1.0,110,212,85,0.3586497890295358
wilcoxon signed-rank test,OpenAIRE,wilcoxon signed-rank test,OpenAlex,1.0,27,37,20,0.4545454545454545
weed control,OpenAIRE,weed control,OpenAlex,1.0,20,15,11,0.4583333333333333
reinforcement,OpenAIRE,reinforcement,OpenAlex,1.0,200,247,135,0.4326923076923077
blossom algorithm,OpenAIRE,blossom algorithm,OpenAlex,1.0,36,14,6,0.1363636363636363
panchromatic film,OpenAIRE,panchromatic film,OpenAlex,1.0,40,48,39,0.7959183673469388
decision rule,OpenAIRE,decision rule,OpenAlex,1.0,214,94,63,0.2571428571428571
test set,OpenAIRE,test set,OpenAlex,1.0,246,233,105,0.2807486631016043
oversampling,OpenAIRE,oversampling,OpenAlex,1.0,40,61,34,0.5074626865671642
classifier (uml),OpenAIRE,classifier (uml),OpenAlex,1.0,944,1670,824,0.4603351955307262
naive bayes classifier,OpenAIRE,naive bayes classifier,OpenAlex,1.0,252,295,172,0.4586666666666666
prior probability,OpenAIRE,prior probability,OpenAlex,1.0,341,363,194,0.3803921568627451
convex hull,OpenAIRE,convex hull,OpenAlex,1.0,49,42,30,0.4918032786885246
regular polygon,OpenAIRE,regular polygon,OpenAlex,1.0,134,465,92,0.1814595660749507
minimum bounding box,OpenAIRE,minimum bounding box,OpenAlex,1.0,73,116,60,0.4651162790697674
bounding overwatch,OpenAIRE,bounding overwatch,OpenAlex,1.0,90,316,79,0.2415902140672783
cynicism,OpenAIRE,cynicism,OpenAlex,1.0,9,9,6,0.5
computational complexity theory,OpenAIRE,computational complexity theory,OpenAlex,1.0,441,281,102,0.164516129032258
sensitivity (control systems),OpenAIRE,sensitivity (control systems),OpenAlex,1.0,575,769,368,0.3770491803278688
exploit,OpenAIRE,exploit,OpenAlex,1.0,230,728,175,0.2234993614303959
electronic engineering,OpenAIRE,electronic engineering,OpenAlex,1.0,1386,2278,827,0.2915051110327811
cogging torque,OpenAIRE,cogging torque,OpenAlex,1.0,15,16,15,0.9375
fuzzy control system,OpenAIRE,fuzzy control system,OpenAlex,1.0,427,542,267,0.3803418803418803
relation (database),OpenAIRE,relation (database),OpenAlex,1.0,442,818,256,0.2549800796812749
fuzzy logic,OpenAIRE,fuzzy logic,OpenAlex,1.0,1673,2579,1511,0.5512586647209048
subspace topology,OpenAIRE,subspace topology,OpenAlex,1.0,300,432,263,0.5607675906183369
neuro-fuzzy,OpenAIRE,neuro-fuzzy,OpenAlex,1.0,250,170,87,0.2612612612612612
premise,OpenAIRE,premise,OpenAlex,1.0,68,129,53,0.3680555555555556
fuzzy set operations,OpenAIRE,fuzzy set operations,OpenAlex,1.0,652,383,301,0.4100817438692098
control engineering,OpenAIRE,control engineering,OpenAlex,1.0,2230,3238,1543,0.3931210191082802
durability,OpenAIRE,durability,OpenAlex,1.0,20,12,10,0.4545454545454545
maximum a posteriori estimation,OpenAIRE,maximum a posteriori estimation,OpenAlex,1.0,104,101,68,0.4963503649635036
posterior probability,OpenAIRE,posterior probability,OpenAlex,1.0,258,190,101,0.2910662824207493
markov random field,OpenAIRE,markov random field,OpenAlex,1.0,103,149,85,0.5089820359281437
random field,OpenAIRE,random field,OpenAlex,1.0,103,75,35,0.2447552447552447
gibbs sampling,OpenAIRE,gibbs sampling,OpenAlex,1.0,136,133,79,0.4157894736842105
holism,OpenAIRE,holism,OpenAlex,1.0,13,11,8,0.5
protein structure prediction,OpenAIRE,protein structure prediction,OpenAlex,1.0,85,106,51,0.3642857142857142
casp,OpenAIRE,casp,OpenAlex,1.0,15,18,11,0.5
protein structure,OpenAIRE,protein structure,OpenAlex,1.0,253,260,114,0.2857142857142857
threading (protein sequence),OpenAIRE,threading (protein sequence),OpenAlex,1.0,29,25,18,0.5
protein superfamily,OpenAIRE,protein superfamily,OpenAlex,1.0,14,27,9,0.28125
epoxy,OpenAIRE,epoxy,OpenAlex,1.0,6,7,5,0.625
data science,OpenAIRE,data science,OpenAlex,1.0,1727,4726,1310,0.2547151468014777
contiguity,OpenAIRE,contiguity,OpenAlex,1.0,15,22,10,0.3703703703703703
transfer of learning,OpenAIRE,transfer of learning,OpenAlex,1.0,302,378,197,0.4078674948240166
inductive transfer,OpenAIRE,inductive transfer,OpenAlex,1.0,19,16,4,0.1290322580645161
multi-task learning,OpenAIRE,multi-task learning,OpenAlex,1.0,94,73,19,0.1283783783783783
semi-supervised learning,OpenAIRE,semi-supervised learning,OpenAlex,1.0,182,70,30,0.1351351351351351
feature vector,OpenAIRE,feature vector,OpenAlex,1.0,582,429,241,0.312987012987013
robot learning,OpenAIRE,robot learning,OpenAlex,1.0,106,65,27,0.1875
robot,OpenAIRE,robot,OpenAlex,1.0,1495,3011,1372,0.4377791959157626
mobile robot,OpenAIRE,mobile robot,OpenAlex,1.0,631,985,419,0.3500417710944026
relaxation oscillator,OpenAIRE,relaxation oscillator,OpenAlex,1.0,7,9,5,0.4545454545454545
voltage-controlled oscillator,OpenAIRE,voltage-controlled oscillator,OpenAlex,1.0,9,23,6,0.2307692307692307
single-photon emission computed tomography,OpenAIRE,single-photon emission computed tomography,OpenAlex,1.0,15,20,10,0.4
complex network,OpenAIRE,complex network,OpenAlex,1.0,346,462,234,0.4076655052264808
random graph,OpenAIRE,random graph,OpenAlex,1.0,81,75,37,0.3109243697478991
degree distribution,OpenAIRE,degree distribution,OpenAlex,1.0,30,37,17,0.34
preferential attachment,OpenAIRE,preferential attachment,OpenAlex,1.0,14,23,8,0.2758620689655172
clustering coefficient,OpenAIRE,clustering coefficient,OpenAlex,1.0,78,89,47,0.3916666666666666
evolving networks,OpenAIRE,evolving networks,OpenAlex,1.0,45,36,10,0.1408450704225352
the internet,OpenAIRE,the internet,OpenAlex,1.0,832,1060,523,0.3820306793279766
small-world network,OpenAIRE,small-world network,OpenAlex,1.0,24,28,8,0.1818181818181818
capital requirement,OpenAIRE,capital requirement,OpenAlex,1.0,6,9,3,0.25
network science,OpenAIRE,network science,OpenAlex,1.0,78,86,25,0.1798561151079136
network formation,OpenAIRE,network formation,OpenAlex,1.0,26,38,11,0.2075471698113207
network structure,OpenAIRE,network structure,OpenAlex,1.0,34,59,9,0.1071428571428571
molecular communication,OpenAIRE,molecular communication,OpenAlex,1.0,7,8,5,0.5
autoencoder,OpenAIRE,autoencoder,OpenAlex,1.0,157,223,129,0.5139442231075697
curse of dimensionality,OpenAIRE,curse of dimensionality,OpenAlex,1.0,342,634,283,0.4083694083694084
initialization,OpenAIRE,initialization,OpenAlex,1.0,175,234,151,0.5852713178294574
gradient descent,OpenAIRE,gradient descent,OpenAlex,1.0,210,269,130,0.3724928366762177
principal component analysis,OpenAIRE,principal component analysis,OpenAlex,1.0,981,919,678,0.5548281505728314
principal (computer security),OpenAIRE,principal (computer security),OpenAlex,1.0,138,231,76,0.2593856655290102
nanotechnology,OpenAIRE,nanotechnology,OpenAlex,1.0,962,1854,721,0.3441527446300716
belongingness,OpenAIRE,belongingness,OpenAlex,1.0,11,8,6,0.4615384615384615
interpersonal communication,OpenAIRE,interpersonal communication,OpenAlex,1.0,256,345,180,0.4275534441805225
interpersonal relationship,OpenAIRE,interpersonal relationship,OpenAlex,1.0,354,109,52,0.1265206812652068
empirical research,OpenAIRE,empirical research,OpenAlex,1.0,1029,962,400,0.251414204902577
asynchronous communication,OpenAIRE,asynchronous communication,OpenAlex,1.0,114,202,89,0.3920704845814978
collective behavior,OpenAIRE,collective behavior,OpenAlex,1.0,54,44,20,0.2564102564102564
generalization,OpenAIRE,generalization,OpenAlex,1.0,547,1074,422,0.3519599666388657
categorization,OpenAIRE,categorization,OpenAlex,1.0,887,1189,690,0.4978354978354978
content-addressable memory,OpenAIRE,content-addressable memory,OpenAlex,1.0,108,140,83,0.503030303030303
physical system,OpenAIRE,physical system,OpenAlex,1.0,111,52,17,0.1164383561643835
state space,OpenAIRE,state space,OpenAlex,1.0,157,234,83,0.2694805194805195
meaning (existential),OpenAIRE,meaning (existential),OpenAlex,1.0,205,798,159,0.188388625592417
cognitive science,OpenAIRE,cognitive science,OpenAlex,1.0,1682,3270,1114,0.290255341323606
estimator,OpenAIRE,estimator,OpenAlex,1.0,745,1398,657,0.4421265141318977
extension (predicate logic),OpenAIRE,extension (predicate logic),OpenAlex,1.0,154,447,95,0.1877470355731225
estimating equations,OpenAIRE,estimating equations,OpenAlex,1.0,19,17,7,0.2413793103448276
generalized estimating equation,OpenAIRE,generalized estimating equation,OpenAlex,1.0,13,11,8,0.5
independence (probability theory),OpenAIRE,independence (probability theory),OpenAlex,1.0,75,230,44,0.1685823754789272
asymptotic distribution,OpenAIRE,asymptotic distribution,OpenAlex,1.0,73,50,25,0.2551020408163265
linear model,OpenAIRE,linear model,OpenAlex,1.0,385,192,84,0.1703853955375253
longitudinal data,OpenAIRE,longitudinal data,OpenAlex,1.0,29,55,15,0.217391304347826
quasi-likelihood,OpenAIRE,quasi-likelihood,OpenAlex,1.0,9,14,5,0.2777777777777778
dark field microscopy,OpenAIRE,dark field microscopy,OpenAlex,1.0,12,8,5,0.3333333333333333
count data,OpenAIRE,count data,OpenAlex,1.0,32,31,13,0.26
poisson distribution,OpenAIRE,poisson distribution,OpenAlex,1.0,127,171,71,0.3127753303964757
spotting,OpenAIRE,spotting,OpenAlex,1.0,25,45,23,0.4893617021276595
peripheral,OpenAIRE,peripheral,OpenAlex,1.0,9,20,5,0.2083333333333333
feed forward,OpenAIRE,feed forward,OpenAlex,1.0,318,325,209,0.4815668202764977
pseudo-riemannian manifold,OpenAIRE,pseudo-riemannian manifold,OpenAlex,1.0,9,6,6,0.6666666666666666
ricci curvature,OpenAIRE,ricci curvature,OpenAlex,1.0,6,8,3,0.2727272727272727
feedforward neural network,OpenAIRE,feedforward neural network,OpenAlex,1.0,213,203,110,0.3594771241830065
acoustics,OpenAIRE,acoustics,OpenAlex,1.0,1260,3660,614,0.142591732466326
expectation-maximization algorithm,OpenAIRE,expectation-maximization algorithm,OpenAlex,1.0,180,121,60,0.2489626556016597
maximization,OpenAIRE,maximization,OpenAlex,1.0,128,213,82,0.3166023166023166
maximum parsimony,OpenAIRE,maximum parsimony,OpenAlex,1.0,18,28,9,0.2432432432432432
clade,OpenAIRE,clade,OpenAlex,1.0,36,128,18,0.1232876712328767
active contour model,OpenAIRE,active contour model,OpenAlex,1.0,93,65,52,0.490566037735849
matching (statistics),OpenAIRE,matching (statistics),OpenAlex,1.0,357,1142,295,0.245016611295681
structural engineering,OpenAIRE,structural engineering,OpenAlex,1.0,387,1674,292,0.1650650084793668
tacit knowledge,OpenAIRE,tacit knowledge,OpenAlex,1.0,32,50,20,0.3225806451612903
organizational learning,OpenAIRE,organizational learning,OpenAlex,1.0,229,220,124,0.3815384615384615
knowledge value chain,OpenAIRE,knowledge value chain,OpenAlex,1.0,55,32,21,0.3181818181818182
knowledge creation,OpenAIRE,knowledge creation,OpenAlex,1.0,8,17,3,0.1363636363636363
explicit knowledge,OpenAIRE,explicit knowledge,OpenAlex,1.0,37,38,19,0.3392857142857143
dynamic capabilities,OpenAIRE,dynamic capabilities,OpenAlex,1.0,58,76,34,0.34
personal knowledge management,OpenAIRE,personal knowledge management,OpenAlex,1.0,72,46,28,0.3111111111111111
body of knowledge,OpenAIRE,body of knowledge,OpenAlex,1.0,87,26,11,0.1078431372549019
marketing,OpenAIRE,marketing,OpenAlex,1.0,4405,4205,2174,0.3377874456183965
reliability theory,OpenAIRE,reliability theory,OpenAlex,1.0,27,18,7,0.1842105263157894
failure rate,OpenAIRE,failure rate,OpenAlex,1.0,16,27,8,0.2285714285714285
machine translation,OpenAIRE,machine translation,OpenAlex,1.0,177,257,146,0.5069444444444444
bleu,OpenAIRE,bleu,OpenAlex,1.0,37,22,13,0.2826086956521739
encoder,OpenAIRE,encoder,OpenAlex,1.0,105,235,81,0.3127413127413127
parallelizable manifold,OpenAIRE,parallelizable manifold,OpenAlex,1.0,6,13,4,0.2666666666666666
interpretation (philosophy),OpenAIRE,interpretation (philosophy),OpenAlex,1.0,206,781,146,0.173602853745541
mathematical economics,OpenAIRE,mathematical economics,OpenAlex,1.0,513,1467,353,0.2169637369391518
gradient boosting,OpenAIRE,gradient boosting,OpenAlex,1.0,64,84,37,0.3333333333333333
minification,OpenAIRE,minification,OpenAlex,1.0,203,389,138,0.3039647577092511
logistic regression,OpenAIRE,logistic regression,OpenAlex,1.0,260,379,200,0.4555808656036446
random forest,OpenAIRE,random forest,OpenAlex,1.0,476,577,380,0.5646359583952452
iterative closest point,OpenAIRE,iterative closest point,OpenAlex,1.0,23,31,18,0.5
image registration,OpenAIRE,image registration,OpenAlex,1.0,244,205,148,0.4916943521594684
square (algebra),OpenAIRE,square (algebra),OpenAlex,1.0,40,40,8,0.1111111111111111
point cloud,OpenAIRE,point cloud,OpenAlex,1.0,164,219,147,0.6228813559322034
semantic feature,OpenAIRE,semantic feature,OpenAlex,1.0,12,18,7,0.3043478260869565
hierarchy,OpenAIRE,hierarchy,OpenAlex,1.0,207,556,152,0.248772504091653
time consistency,OpenAIRE,time consistency,OpenAlex,1.0,9,8,4,0.3076923076923077
search engine indexing,OpenAIRE,search engine indexing,OpenAlex,1.0,231,281,164,0.4712643678160919
social network analysis,OpenAIRE,social network analysis,OpenAlex,1.0,69,91,23,0.1678832116788321
organizational network analysis,OpenAIRE,organizational network analysis,OpenAlex,1.0,31,17,9,0.2307692307692307
graduate medical education,OpenAIRE,graduate medical education,OpenAlex,1.0,6,7,5,0.625
focus (optics),OpenAIRE,focus (optics),OpenAlex,1.0,360,1655,228,0.12758813654169
social media,OpenAIRE,social media,OpenAlex,1.0,641,1009,356,0.2751159196290572
propositional calculus,OpenAIRE,propositional calculus,OpenAlex,1.0,29,53,15,0.2238805970149253
character (mathematics),OpenAIRE,character (mathematics),OpenAlex,1.0,108,270,85,0.2901023890784983
logical conjunction,OpenAIRE,logical conjunction,OpenAlex,1.0,19,13,4,0.1428571428571428
mascot,OpenAIRE,mascot,OpenAlex,1.0,6,8,5,0.5555555555555556
neurophysiology,OpenAIRE,neurophysiology,OpenAlex,1.0,203,170,84,0.2906574394463668
logical consequence,OpenAIRE,logical consequence,OpenAlex,1.0,46,70,27,0.3033707865168539
discrete mathematics,OpenAIRE,discrete mathematics,OpenAlex,1.0,1203,1925,605,0.2397938961553705
path length,OpenAIRE,path length,OpenAlex,1.0,11,14,4,0.1904761904761904
competition (biology),OpenAIRE,competition (biology),OpenAlex,1.0,104,471,80,0.1616161616161616
inclusive fitness,OpenAIRE,inclusive fitness,OpenAlex,1.0,52,100,38,0.3333333333333333
kin selection,OpenAIRE,kin selection,OpenAlex,1.0,91,113,72,0.5454545454545454
genetic fitness,OpenAIRE,genetic fitness,OpenAlex,1.0,52,74,14,0.125
darwinism,OpenAIRE,darwinism,OpenAlex,1.0,33,83,22,0.2340425531914893
wright,OpenAIRE,wright,OpenAlex,1.0,23,22,10,0.2857142857142857
social evolution,OpenAIRE,social evolution,OpenAlex,1.0,38,45,20,0.3174603174603174
replica,OpenAIRE,replica,OpenAlex,1.0,21,29,16,0.4705882352941176
ecology,OpenAIRE,ecology,OpenAlex,1.0,2455,6071,1739,0.2562251362899661
operationalization,OpenAIRE,operationalization,OpenAlex,1.0,212,271,187,0.6317567567567568
content analysis,OpenAIRE,content analysis,OpenAlex,1.0,170,75,48,0.2436548223350254
phenomenon,OpenAIRE,phenomenon,OpenAlex,1.0,302,372,176,0.3534136546184739
inductive reasoning,OpenAIRE,inductive reasoning,OpenAlex,1.0,44,57,24,0.3116883116883117
deductive reasoning,OpenAIRE,deductive reasoning,OpenAlex,1.0,71,73,33,0.2972972972972973
qualitative research,OpenAIRE,qualitative research,OpenAlex,1.0,391,608,227,0.294041450777202
mathematics education,OpenAIRE,mathematics education,OpenAlex,1.0,988,2437,877,0.3441915227629513
teaching method,OpenAIRE,teaching method,OpenAlex,1.0,532,371,146,0.1928665785997358
branch and price,OpenAIRE,branch and price,OpenAlex,1.0,18,12,7,0.3043478260869565
visual inspection,OpenAIRE,visual inspection,OpenAlex,1.0,43,42,21,0.328125
training set,OpenAIRE,training set,OpenAlex,1.0,576,306,106,0.1365979381443298
associative property,OpenAIRE,associative property,OpenAlex,1.0,108,252,89,0.3284132841328413
discriminative model,OpenAIRE,discriminative model,OpenAlex,1.0,553,710,500,0.6553079947575361
generative model,OpenAIRE,generative model,OpenAlex,1.0,173,292,102,0.2809917355371901
generative grammar,OpenAIRE,generative grammar,OpenAlex,1.0,240,701,196,0.2630872483221476
deep belief network,OpenAIRE,deep belief network,OpenAlex,1.0,112,91,67,0.4926470588235294
dimensionality reduction,OpenAIRE,dimensionality reduction,OpenAlex,1.0,406,466,267,0.4413223140495868
nonlinear dimensionality reduction,OpenAIRE,nonlinear dimensionality reduction,OpenAlex,1.0,75,96,43,0.3359375
maxima and minima,OpenAIRE,maxima and minima,OpenAlex,1.0,169,229,134,0.5075757575757576
embedding,OpenAIRE,embedding,OpenAlex,1.0,450,798,378,0.4344827586206896
isomap,OpenAIRE,isomap,OpenAlex,1.0,21,25,16,0.5333333333333333
diffusion map,OpenAIRE,diffusion map,OpenAlex,1.0,19,21,14,0.5384615384615384
stylus,OpenAIRE,stylus,OpenAlex,1.0,16,17,13,0.65
microscope,OpenAIRE,microscope,OpenAlex,1.0,139,187,99,0.4361233480176211
optical microscope,OpenAIRE,microscope,OpenAlex,1.000000026838131,40,187,23,0.1127450980392156
profilometer,OpenAIRE,profilometer,OpenAlex,1.0,9,24,8,0.32
scanning tunneling microscope,OpenAIRE,scanning tunneling microscope,OpenAlex,1.0,29,35,23,0.5609756097560976
scanning probe microscopy,OpenAIRE,scanning probe microscopy,OpenAlex,1.0,34,38,15,0.2631578947368421
magnetic force microscope,OpenAIRE,magnetic force microscope,OpenAlex,1.0,11,27,6,0.1875
atomic force microscopy,OpenAIRE,atomic force microscopy,OpenAlex,1.0,47,88,31,0.2980769230769231
