Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
fuzzy number,OpenAIRE,fuzzy set,OpenAlex,0.432983799260483,703,1142,550,0.4247104247104247
fuzzy classification,OpenAIRE,fuzzy set,OpenAlex,0.4676056450723837,577,1142,452,0.356748224151539
fuzzy set operations,OpenAIRE,fuzzy set,OpenAlex,0.8576028421579193,652,1142,516,0.4037558685446009
fuzzy logic,OpenAIRE,fuzzy set,OpenAlex,0.4750436437325873,1673,1142,634,0.2906923429619441
reciprocity (evolution),OpenAIRE,reciprocity (cultural anthropology),OpenAlex,0.9627557352807142,35,88,29,0.3085106382978723
dilemma,OpenAIRE,prisoner's dilemma,OpenAlex,0.4843348466609943,93,50,31,0.2767857142857143
correlation clustering,OpenAIRE,fuzzy clustering,OpenAlex,0.6830626256348944,234,196,73,0.2044817927170868
data stream clustering,OpenAIRE,cure data clustering algorithm,OpenAlex,0.8706126918312435,97,223,55,0.2075471698113207
binocular disparity,OpenAIRE,binocular vision,OpenAlex,0.8568456162452311,38,97,26,0.2385321100917431
vision binocular,OpenAIRE,binocular vision,OpenAlex,0.8932084610723813,73,97,39,0.2977099236641221
key (cryptography),OpenAIRE,key (lock),OpenAlex,0.9741653147162344,885,1751,569,0.2752781809385582
selection genetic,OpenAIRE,natural selection,OpenAlex,0.7871818213636147,970,1258,458,0.2587570621468926
conditioning classical,OpenAIRE,classical conditioning,OpenAlex,0.8845173964071502,40,34,13,0.2131147540983606
classical conditioning,OpenAIRE,conditioning,OpenAlex,0.8372651854783878,46,59,20,0.2352941176470588
matrix decomposition,OpenAIRE,non-negative matrix factorization,OpenAlex,0.701118763566028,191,96,53,0.2264957264957265
non-negative matrix factorization,OpenAIRE,matrix decomposition,OpenAlex,0.701118763566028,95,222,81,0.3432203389830508
matrix (mathematics),OpenAIRE,matrix (chemical analysis),OpenAlex,0.9584141626486268,462,665,262,0.3028901734104046
imitative behavior,OpenAIRE,imitation,OpenAlex,0.7350969051298574,82,151,44,0.2328042328042328
replication (computing),OpenAIRE,replication (statistics),OpenAlex,0.9840477680540044,41,108,27,0.221311475409836
scope (project management),OpenAIRE,scope (computer science),OpenAlex,0.949768189167853,262,529,221,0.387719298245614
magnetic resonance imaging,OpenAIRE,functional magnetic resonance imaging,OpenAlex,0.9735750230968636,2198,743,581,0.2461864406779661
brain mapping,OpenAIRE,functional magnetic resonance imaging,OpenAlex,0.7172145379832281,1529,743,420,0.2267818574514039
abundance estimation,OpenAIRE,distance sampling,OpenAlex,0.7422274658944784,5,6,2,0.2222222222222222
camera auto-calibration,OpenAIRE,camera resectioning,OpenAlex,0.5602096109566982,35,45,23,0.4035087719298245
calibration (statistics),OpenAIRE,calibration,OpenAlex,0.4088538715891034,179,388,119,0.265625
camera resectioning,OpenAIRE,camera auto-calibration,OpenAlex,0.5602096109566982,54,27,15,0.2272727272727272
distortion,OpenAIRE,distortion (music),OpenAlex,0.2909356258262682,255,376,187,0.4211711711711711
lens (optics),OpenAIRE,lens (geology),OpenAlex,0.970804523629732,68,176,47,0.2385786802030456
distortion,OpenAIRE,amplifier,OpenAlex,0.5369531585531715,255,575,188,0.292834890965732
component (uml),OpenAIRE,component (thermodynamics),OpenAlex,0.9563256453929186,519,702,290,0.3114930182599355
raising (linguistics),OpenAIRE,raising (metalworking),OpenAlex,0.9736737444788968,23,26,10,0.2564102564102564
relevance vector machine,OpenAIRE,structured support vector machine,OpenAlex,0.8962106328456536,86,69,27,0.2109375
kernel (statistics),OpenAIRE,kernel (algebra),OpenAlex,0.9787470157538276,307,782,231,0.2692307692307692
resilience (network),OpenAIRE,resilience (materials science),OpenAlex,0.9463773548355112,95,160,82,0.4739884393063583
query optimization,OpenAIRE,query language,OpenAlex,0.7821355293967696,55,72,27,0.27
control theory,OpenAIRE,electrical engineering,OpenAlex,0.6168242844338319,6577,5614,2181,0.2178821178821179
energy,OpenAIRE,electrical engineering,OpenAlex,0.5468612272781112,2594,5614,1651,0.2517919780387372
engineering,OpenAIRE,electrical engineering,OpenAlex,0.9230088494150556,8149,5614,2811,0.2566654492330168
centrifugal pump,OpenAIRE,impeller,OpenAlex,0.6144405068986519,8,10,6,0.5
ontology (information science),OpenAIRE,ontology,OpenAlex,0.5009346902606723,182,262,145,0.4849498327759197
resource (project management),OpenAIRE,resource (disambiguation),OpenAlex,0.9486705083128176,360,696,241,0.2957055214723926
kernel adaptive filter,OpenAIRE,filter design,OpenAlex,0.7736961255782525,70,157,46,0.2541436464088398
entropy (information theory),OpenAIRE,entropy (arrow of time),OpenAlex,0.8435770740855622,392,608,234,0.3054830287206266
blind signal separation,OpenAIRE,independent component analysis,OpenAlex,0.644838921645989,107,222,64,0.2415094339622641
parietal lobe,OpenAIRE,posterior parietal cortex,OpenAlex,0.983412869489472,224,139,78,0.2736842105263158
reward,OpenAIRE,reward system,OpenAlex,0.6638301665901449,270,70,59,0.2099644128113879
cooperative learning,OpenAIRE,active learning (machine learning),OpenAlex,0.5171455011511559,183,295,81,0.2040302267002519
active learning,OpenAIRE,active learning (machine learning),OpenAlex,0.5877259990888483,282,295,138,0.3143507972665148
blind deconvolution,OpenAIRE,deconvolution,OpenAlex,0.7463271225986811,47,172,40,0.2234636871508379
dominance-based rough set approach,OpenAIRE,rough set,OpenAlex,0.7362346779048674,68,197,67,0.3383838383838384
work (electrical),OpenAIRE,work (physics),OpenAlex,0.980804811968645,707,1479,447,0.257044278320874
stimulus (physiology),OpenAIRE,stimulus (psychology),OpenAlex,0.9894689180281608,615,844,518,0.5504782146652497
hippocampus,OpenAIRE,hippocampal formation,OpenAlex,0.7484759903000769,295,156,124,0.3792048929663608
framing (social sciences),OpenAIRE,framing (construction),OpenAlex,0.9266706656419004,74,116,61,0.4728682170542636
organizational citizenship behavior,OpenAIRE,organizational commitment,OpenAlex,0.8415105557825779,50,173,42,0.2320441988950276
relevance (information retrieval),OpenAIRE,relevance (law),OpenAlex,0.881352919335682,391,766,312,0.3692307692307692
action (philosophy),OpenAIRE,action (physics),OpenAlex,0.9876624792043824,808,1344,639,0.4223397224058162
decoupling (cosmology),OpenAIRE,decoupling (probability),OpenAlex,0.9806790944627805,25,95,21,0.2121212121212121
decoupling (electronics),OpenAIRE,decoupling (probability),OpenAlex,0.9802594682841638,24,95,22,0.2268041237113402
quality (business),OpenAIRE,quality (philosophy),OpenAlex,0.976134265477579,1272,1845,858,0.3798140770252324
string metric,OpenAIRE,string searching algorithm,OpenAlex,0.8420956355547908,18,52,14,0.25
approximate string matching,OpenAIRE,string searching algorithm,OpenAlex,0.8452037675799215,20,52,18,0.3333333333333333
string searching algorithm,OpenAIRE,pattern matching,OpenAlex,0.7662282106041074,38,87,29,0.3020833333333333
approximate string matching,OpenAIRE,pattern matching,OpenAlex,0.847635228966067,20,87,19,0.2159090909090909
string (computer science),OpenAIRE,string (physics),OpenAlex,0.9651508596894298,83,153,54,0.2967032967032967
string searching algorithm,OpenAIRE,approximate string matching,OpenAlex,0.8452037675799215,38,14,11,0.2682926829268293
string metric,OpenAIRE,approximate string matching,OpenAlex,0.8945445723960408,18,14,7,0.28
string searching algorithm,OpenAIRE,string metric,OpenAlex,0.8420956355547908,38,14,9,0.2093023255813953
approximate string matching,OpenAIRE,string metric,OpenAlex,0.8945445723960408,20,14,7,0.2592592592592592
robustness (computer science),OpenAIRE,robustness (evolution),OpenAlex,0.9574491536386808,1722,1962,1190,0.4771451483560545
radiology nuclear medicine and imaging,OpenAIRE,radiology,OpenAlex,0.7607863063355212,1302,2447,673,0.2187906371911573
radiology nuclear medicine and imaging,OpenAIRE,radiology,OpenAlex,0.7224534946935479,1302,2447,673,0.2187906371911573
string kernel,OpenAIRE,tree kernel,OpenAlex,0.6283069093638836,18,29,10,0.2702702702702703
retinopathy,OpenAIRE,diabetic retinopathy,OpenAlex,1.0000000615523188,30,75,23,0.2804878048780488
diabetic retinopathy,OpenAIRE,retinopathy,OpenAlex,1.0000000615523188,91,35,33,0.3548387096774194
diabetic retinopathy,OpenAIRE,diabetes mellitus,OpenAlex,0.8658230815094552,91,146,70,0.4191616766467065
ophthalmology optometry,OpenAIRE,ophthalmology,OpenAlex,0.438240175276186,141,384,89,0.2041284403669724
delphi technique,OpenAIRE,delphi method,OpenAlex,0.8846534076625845,109,340,107,0.3128654970760234
delphi,OpenAIRE,delphi method,OpenAlex,0.4273141766035201,126,340,122,0.3546511627906977
foveal,OpenAIRE,retinal,OpenAlex,0.515253538414967,55,213,45,0.2017937219730941
percolation,OpenAIRE,percolation (cognitive psychology),OpenAlex,0.5200677354134933,21,33,16,0.4210526315789473
oligonucleotide array sequence analysis,OpenAIRE,dna microarray,OpenAlex,0.7856018037554049,266,122,68,0.2125
joint probabilistic data association filter,OpenAIRE,data association,OpenAlex,0.909465788766518,10,37,9,0.2368421052631578
protein function prediction,OpenAIRE,protein function,OpenAlex,0.9676661791852592,30,48,14,0.21875
variation (linguistics),OpenAIRE,variation (astronomy),OpenAlex,0.9876487304657772,263,566,184,0.2852713178294573
adaptation,OpenAIRE,adaptation (eye),OpenAlex,0.4185335698527985,417,1189,269,0.2011967090501122
rotation,OpenAIRE,rotation (mathematics),OpenAlex,0.3907731585095051,254,487,148,0.2495784148397976
energy,OpenAIRE,electric power system,OpenAlex,0.6861877674908788,2594,1031,622,0.2071262071262071
energy engineering and power technology,OpenAIRE,electric power system,OpenAlex,0.8547496126911648,1280,1031,612,0.3602118893466745
electric power distribution electrical grid distributed generation,OpenAIRE,electric power system,OpenAlex,0.6696137920178168,1155,1031,397,0.2219116825041923
diversity (business),OpenAIRE,diversity (politics),OpenAlex,0.9730662023571232,177,505,127,0.2288288288288288
histogram matching,OpenAIRE,adaptive histogram equalization,OpenAlex,0.7939078034727254,60,53,33,0.4125
histogram equalization,OpenAIRE,adaptive histogram equalization,OpenAlex,0.9658062861952058,56,53,30,0.379746835443038
adaptive histogram equalization,OpenAIRE,histogram equalization,OpenAlex,0.9658062861952058,55,87,47,0.4947368421052631
balanced histogram thresholding,OpenAIRE,histogram equalization,OpenAlex,0.8211135111434231,61,87,35,0.3097345132743362
level set,OpenAIRE,level set method,OpenAlex,0.9301196928275608,49,69,23,0.2421052631578947
level set,OpenAIRE,level set (data structures),OpenAlex,0.5330215004018718,49,83,25,0.2336448598130841
level set method,OpenAIRE,level set (data structures),OpenAlex,0.5709671002727582,70,83,44,0.4036697247706422
position (vector),OpenAIRE,position (finance),OpenAlex,0.9650442132818242,430,902,296,0.2857142857142857
variable structure control,OpenAIRE,sliding mode control,OpenAlex,0.8370333261379779,102,211,60,0.2371541501976284
object attachment,OpenAIRE,attachment theory,OpenAlex,0.7827435386756049,53,56,19,0.2111111111111111
style (sociolinguistics),OpenAIRE,style (visual arts),OpenAlex,0.9262578827649914,82,195,55,0.2477477477477477
big five personality traits,OpenAIRE,personality,OpenAlex,0.5527800710221262,188,552,139,0.2312811980033277
quantum capacity,OpenAIRE,quantum channel,OpenAlex,0.7524153265879888,48,37,19,0.2878787878787879
quantum teleportation,OpenAIRE,quantum channel,OpenAlex,0.7614408172373025,25,37,13,0.2653061224489796
amplitude damping channel,OpenAIRE,quantum channel,OpenAlex,0.7867850759161819,21,37,12,0.2608695652173913
quantum teleportation,OpenAIRE,quantum information science,OpenAlex,0.8353910657944508,25,33,11,0.2340425531914893
quantum mechanics,OpenAIRE,quantum,OpenAlex,0.9344362838066308,425,806,249,0.2535641547861507
quantum physics,OpenAIRE,quantum,OpenAlex,0.9272453146666414,349,806,271,0.3065610859728507
quantum physics (quant-ph),OpenAIRE,quantum entanglement,OpenAlex,0.4894885468634778,338,139,85,0.2168367346938775
quantum physics,OpenAIRE,quantum entanglement,OpenAlex,0.8074452016565377,349,139,85,0.2109181141439206
rank (computer programming),OpenAIRE,rank (graph theory),OpenAlex,0.9447434942259096,170,453,130,0.2636916835699797
fuzzy set operations,OpenAIRE,fuzzy number,OpenAlex,0.496974567769317,652,570,365,0.425904317386231
type- fuzzy sets and systems,OpenAIRE,fuzzy number,OpenAlex,0.544133778326394,332,570,210,0.3034682080924855
fuzzy mathematics,OpenAIRE,fuzzy number,OpenAlex,0.5643094886988417,229,570,160,0.2503912363067292
fuzzy classification,OpenAIRE,fuzzy number,OpenAlex,0.6535091529318298,577,570,332,0.407361963190184
fuzzy mathematics,OpenAIRE,fuzzy classification,OpenAlex,0.764666639578449,229,315,123,0.2921615201900237
fuzzy set operations,OpenAIRE,fuzzy classification,OpenAlex,0.5998958820948286,652,315,242,0.3337931034482758
type- fuzzy sets and systems,OpenAIRE,fuzzy classification,OpenAlex,0.7119960374781972,332,315,152,0.307070707070707
fuzzy number,OpenAIRE,fuzzy classification,OpenAlex,0.6535091529318298,703,315,237,0.3034571062740077
substrate (electronics),OpenAIRE,substrate (aquarium),OpenAlex,0.983900639064483,16,54,12,0.2068965517241379
multivariate kernel density estimation,OpenAIRE,kernel density estimation,OpenAlex,0.9795168088916262,49,125,42,0.3181818181818182
variable kernel density estimation,OpenAIRE,kernel density estimation,OpenAlex,0.9713780867697746,84,125,44,0.2666666666666666
density estimation,OpenAIRE,kernel density estimation,OpenAlex,0.9381276105107296,112,125,44,0.2279792746113989
multivariate kernel density estimation,OpenAIRE,density estimation,OpenAlex,0.9389968803938664,49,92,32,0.2935779816513761
kernel density estimation,OpenAIRE,density estimation,OpenAlex,0.9381276105107296,121,92,38,0.2171428571428571
earthquake prediction,OpenAIRE,induced seismicity,OpenAlex,0.7520969782193135,6,13,4,0.2666666666666666
induced seismicity,OpenAIRE,earthquake prediction,OpenAlex,0.7520969782193135,18,7,5,0.25
iris,OpenAIRE,iris recognition,OpenAlex,0.6469819445579703,26,44,14,0.25
probit model,OpenAIRE,probit,OpenAlex,0.7790714208007354,26,29,14,0.3414634146341463
scheme (programming language),OpenAIRE,scheme (mathematics),OpenAlex,0.9644082029512532,305,532,149,0.2165697674418604
d pose estimation,OpenAIRE,pose,OpenAlex,0.5911367669539546,38,140,35,0.2447552447552447
learning vector quantization,OpenAIRE,vector quantization,OpenAlex,0.9110167298238658,40,88,27,0.2673267326732673
causality,OpenAIRE,causality (physics),OpenAlex,0.4075680139784509,251,211,95,0.2588555858310626
norm (mathematics),OpenAIRE,norm (philosophy),OpenAlex,0.9924697836559156,138,294,73,0.2033426183844011
evidential reasoning approach,OpenAIRE,business decision mapping,OpenAlex,0.8072591286026295,71,117,39,0.261744966442953
decision engineering,OpenAIRE,business decision mapping,OpenAlex,0.8477915113174999,85,117,34,0.2023809523809523
mode (statistics),OpenAIRE,mode (computer interface),OpenAlex,0.9607874129796686,171,367,99,0.2255125284738041
database tuning,OpenAIRE,database testing,OpenAlex,0.8206200143339675,9,7,4,0.3333333333333333
food preferences,OpenAIRE,food choice,OpenAlex,0.9231355590070518,48,24,13,0.2203389830508474
organization development,OpenAIRE,organizational studies,OpenAlex,0.8156660409873507,80,61,26,0.2260869565217391
gyrus cinguli,OpenAIRE,anterior cingulate cortex,OpenAlex,0.8028883334918465,78,113,50,0.3546099290780142
gyrus cinguli,OpenAIRE,cingulate cortex,OpenAlex,0.7795950443382499,78,26,18,0.2093023255813953
test (assessment),OpenAIRE,test (biology),OpenAlex,0.9778323497470712,599,903,384,0.3434704830053667
kappa,OpenAIRE,cohen's kappa,OpenAlex,0.7022621622884196,27,39,13,0.2452830188679245
surface finish,OpenAIRE,surface roughness,OpenAlex,0.798388824036687,99,67,39,0.3070866141732283
surface (mathematics),OpenAIRE,surface (topology),OpenAlex,0.991454430024964,334,460,190,0.314569536423841
texture (crystalline),OpenAIRE,texture (cosmology),OpenAlex,0.9771944621418492,200,820,199,0.2423873325213154
yield (finance),OpenAIRE,yield (engineering),OpenAlex,0.9823151039460912,60,137,38,0.2389937106918239
product (category theory),OpenAIRE,product (mathematics),OpenAlex,0.9708662238011844,379,1029,314,0.2870201096892139
ankle joint,OpenAIRE,ankle,OpenAlex,0.7454254048639543,38,64,23,0.2911392405063291
depth of focus,OpenAIRE,depth of focus (tectonics),OpenAlex,0.6196136564153255,8,10,4,0.2857142857142857
kinematics,OpenAIRE,classical mechanics,OpenAlex,0.7816696502892978,562,2226,474,0.2048401037165082
recommender system,OpenAIRE,collaborative filtering,OpenAlex,0.6711984249681446,229,143,104,0.3880597014925373
collaborative filtering,OpenAIRE,recommender system,OpenAlex,0.6711984249681446,135,285,117,0.3861386138613861
lift (force),OpenAIRE,lift (data mining),OpenAlex,0.8714099344778246,18,54,13,0.2203389830508474
membership function,OpenAIRE,type- fuzzy sets and systems,OpenAlex,0.6369965622727889,288,182,88,0.2303664921465968
fuzzy classification,OpenAIRE,type- fuzzy sets and systems,OpenAlex,0.7119960374781972,577,182,139,0.2241935483870967
