Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
verb,OpenAlex,verb,OpenAIRE,1.0,42,30,25,0.5319148936170213
semantic role labeling,OpenAlex,semantic role labeling,OpenAIRE,1.0,8,10,6,0.5
adjective,OpenAlex,adjective,OpenAIRE,1.0,9,9,7,0.6363636363636364
sentence,OpenAlex,sentence,OpenAIRE,1.0,230,163,133,0.5115384615384615
perceptual learning,OpenAIRE,perceptual learning,OpenAlex,1.0,30,15,13,0.40625
advertising,OpenAIRE,advertising,OpenAlex,1.0,119,187,100,0.4854368932038835
gene prediction,OpenAIRE,gene prediction,OpenAlex,1.0,12,17,9,0.45
mitochondrial dna,OpenAIRE,mitochondrial dna,OpenAlex,1.0,7,8,5,0.5
transitive relation,OpenAlex,transitive relation,OpenAIRE,1.0,21,18,12,0.4444444444444444
quasiperiodic function,OpenAIRE,quasiperiodic function,OpenAlex,1.0,6,8,5,0.5555555555555556
chaotic,OpenAIRE,chaotic,OpenAlex,1.0,167,285,159,0.5426621160409556
lyapunov exponent,OpenAIRE,lyapunov exponent,OpenAlex,1.0,50,58,36,0.5
eccentricity (behavior),OpenAIRE,eccentricity (behavior),OpenAlex,1.0,6,9,5,0.5
chaotic,OpenAlex,chaotic,OpenAIRE,1.0,285,167,159,0.5426621160409556
iris recognition,OpenAlex,iris recognition,OpenAIRE,1.0,12,14,12,0.8571428571428571
laplace transform,OpenAIRE,laplace transform,OpenAlex,1.0,12,15,8,0.4210526315789473
inverse problem,OpenAIRE,inverse problem,OpenAlex,1.0,67,71,40,0.4081632653061224
organizational citizenship behavior,OpenAIRE,organizational citizenship behavior,OpenAlex,1.0,15,19,11,0.4782608695652174
citizenship,OpenAIRE,citizenship,OpenAlex,1.0,8,16,8,0.5
receipt,OpenAlex,receipt,OpenAIRE,1.0,6,3,3,0.5
organizational citizenship behavior,OpenAlex,organizational citizenship behavior,OpenAIRE,1.0,19,15,11,0.4782608695652174
procedural justice,OpenAlex,procedural justice,OpenAIRE,1.0,10,12,7,0.4666666666666667
electric power system,OpenAIRE,electric power system,OpenAlex,1.0,131,183,94,0.4272727272727272
electric power system,OpenAlex,electric power system,OpenAIRE,1.0,183,131,94,0.4272727272727272
positron emission tomography,OpenAIRE,positron emission tomography,OpenAlex,1.0,28,28,19,0.5135135135135135
nuclear medicine,OpenAIRE,nuclear medicine,OpenAlex,1.0,57,83,41,0.4141414141414141
cartesian coordinate system,OpenAlex,cartesian coordinate system,OpenAIRE,1.0,24,27,16,0.4571428571428571
positron emission tomography,OpenAlex,positron emission tomography,OpenAIRE,1.0,28,28,19,0.5135135135135135
microsaccade,OpenAIRE,microsaccade,OpenAlex,1.0,7,6,4,0.4444444444444444
fading,OpenAIRE,fading,OpenAlex,1.0,35,43,27,0.5294117647058824
eye movement,OpenAIRE,eye movement,OpenAlex,1.0,145,149,102,0.53125
saccadic masking,OpenAIRE,saccadic masking,OpenAlex,1.0,26,32,23,0.6571428571428571
fading,OpenAlex,fading,OpenAIRE,1.0,43,35,27,0.5294117647058824
eye movement,OpenAlex,eye movement,OpenAIRE,1.0,149,145,102,0.53125
gaze,OpenAlex,gaze,OpenAIRE,1.0,71,48,42,0.5454545454545454
microsaccade,OpenAlex,microsaccade,OpenAIRE,1.0,6,7,4,0.4444444444444444
kalman filter,OpenAIRE,kalman filter,OpenAlex,1.0,115,173,90,0.4545454545454545
extended kalman filter,OpenAIRE,extended kalman filter,OpenAlex,1.0,55,88,46,0.4742268041237113
extended kalman filter,OpenAlex,extended kalman filter,OpenAIRE,1.0,88,55,46,0.4742268041237113
ensemble kalman filter,OpenAlex,ensemble kalman filter,OpenAIRE,1.0,36,26,18,0.4090909090909091
unscented transform,OpenAlex,unscented transform,OpenAIRE,1.0,10,9,6,0.4615384615384615
kalman filter,OpenAlex,kalman filter,OpenAIRE,1.0,173,115,90,0.4545454545454545
markov chain monte carlo,OpenAIRE,markov chain monte carlo,OpenAlex,1.0,103,124,81,0.5547945205479452
monte carlo method,OpenAlex,monte carlo method,OpenAIRE,1.0,185,210,117,0.420863309352518
coalescent theory,OpenAlex,coalescent theory,OpenAIRE,1.0,33,27,27,0.8181818181818182
simulated annealing,OpenAlex,simulated annealing,OpenAIRE,1.0,41,42,31,0.5961538461538461
mesoscopic physics,OpenAIRE,mesoscopic physics,OpenAlex,1.0,6,11,5,0.4166666666666667
mesoscopic physics,OpenAlex,mesoscopic physics,OpenAIRE,1.0,11,6,5,0.4166666666666667
rationality,OpenAlex,rationality,OpenAIRE,1.0,74,51,39,0.4534883720930232
negotiation,OpenAlex,negotiation,OpenAIRE,1.0,54,36,27,0.4285714285714285
extreme learning machine,OpenAIRE,extreme learning machine,OpenAlex,1.0,27,23,21,0.7241379310344828
extreme learning machine,OpenAlex,extreme learning machine,OpenAIRE,1.0,23,27,21,0.7241379310344828
clutter,OpenAIRE,clutter,OpenAlex,1.0,34,45,28,0.5490196078431373
clutter,OpenAlex,clutter,OpenAIRE,1.0,45,34,28,0.5490196078431373
semeval,OpenAIRE,semeval,OpenAlex,1.0,23,20,15,0.5357142857142857
semeval,OpenAlex,semeval,OpenAIRE,1.0,20,23,15,0.5357142857142857
wireless ad hoc network,OpenAIRE,wireless ad hoc network,OpenAlex,1.0,13,13,8,0.4444444444444444
power control,OpenAIRE,power control,OpenAlex,1.0,38,38,22,0.4074074074074074
key distribution in wireless sensor networks,OpenAIRE,key distribution in wireless sensor networks,OpenAlex,1.0,27,31,17,0.4146341463414634
wireless ad hoc network,OpenAlex,wireless ad hoc network,OpenAIRE,1.0,13,13,8,0.4444444444444444
principal component analysis,OpenAIRE,principal component analysis,OpenAlex,1.0,263,244,180,0.5504587155963303
convergence of random variables,OpenAIRE,convergence of random variables,OpenAlex,1.0,8,5,4,0.4444444444444444
principal component analysis,OpenAlex,principal component analysis,OpenAIRE,1.0,244,263,180,0.5504587155963303
trajectory,OpenAlex,trajectory,OpenAIRE,1.0,150,116,82,0.4456521739130434
trait,OpenAIRE,trait,OpenAlex,1.0,62,109,55,0.4741379310344827
fecundity,OpenAlex,fecundity,OpenAIRE,1.0,10,8,6,0.5
feed forward,OpenAlex,feed forward,OpenAIRE,1.0,85,79,49,0.4260869565217391
intellectual capital,OpenAIRE,intellectual capital,OpenAlex,1.0,9,7,6,0.6
knowledge value chain,OpenAIRE,knowledge value chain,OpenAlex,1.0,20,16,11,0.44
organizational learning,OpenAIRE,organizational learning,OpenAlex,1.0,88,87,52,0.4227642276422764
intellectual capital,OpenAlex,intellectual capital,OpenAIRE,1.0,7,9,6,0.6
sigmoid function,OpenAIRE,sigmoid function,OpenAlex,1.0,29,35,24,0.6
membrane protein,OpenAIRE,membrane protein,OpenAlex,1.0,11,8,6,0.4615384615384615
transmembrane protein,OpenAlex,transmembrane protein,OpenAIRE,1.0,6,4,3,0.4285714285714285
membrane protein,OpenAlex,membrane protein,OpenAIRE,1.0,8,11,6,0.4615384615384615
argumentation theory,OpenAIRE,argumentation theory,OpenAlex,1.0,16,20,15,0.7142857142857143
skepticism,OpenAIRE,skepticism,OpenAlex,1.0,11,12,8,0.5333333333333333
dialectic,OpenAIRE,dialectic,OpenAlex,1.0,11,14,8,0.4705882352941176
argumentation theory,OpenAlex,argumentation theory,OpenAIRE,1.0,20,16,15,0.7142857142857143
skepticism,OpenAlex,skepticism,OpenAIRE,1.0,12,11,8,0.5333333333333333
dialectic,OpenAlex,dialectic,OpenAIRE,1.0,14,11,8,0.4705882352941176
electroencephalography,OpenAIRE,electroencephalography,OpenAlex,1.0,206,234,141,0.471571906354515
electroencephalography,OpenAlex,electroencephalography,OpenAIRE,1.0,234,206,141,0.471571906354515
elite,OpenAIRE,elite,OpenAlex,1.0,8,15,7,0.4375
social class,OpenAlex,social class,OpenAIRE,1.0,39,59,33,0.5076923076923077
elite,OpenAlex,elite,OpenAIRE,1.0,15,8,7,0.4375
functional magnetic resonance imaging,OpenAIRE,functional magnetic resonance imaging,OpenAlex,1.0,147,207,123,0.5324675324675324
ventral striatum,OpenAIRE,ventral striatum,OpenAlex,1.0,16,23,12,0.4444444444444444
orbitofrontal cortex,OpenAIRE,orbitofrontal cortex,OpenAlex,1.0,28,27,23,0.71875
posterior parietal cortex,OpenAIRE,posterior parietal cortex,OpenAlex,1.0,44,51,29,0.4393939393939394
anterior cingulate cortex,OpenAIRE,anterior cingulate cortex,OpenAlex,1.0,31,40,25,0.5434782608695652
prefrontal cortex,OpenAIRE,prefrontal cortex,OpenAlex,1.0,110,107,75,0.528169014084507
posterior parietal cortex,OpenAlex,posterior parietal cortex,OpenAIRE,1.0,51,44,29,0.4393939393939394
ventral striatum,OpenAlex,ventral striatum,OpenAIRE,1.0,23,16,12,0.4444444444444444
posterior cingulate,OpenAlex,posterior cingulate,OpenAIRE,1.0,10,7,6,0.5454545454545454
orbitofrontal cortex,OpenAlex,orbitofrontal cortex,OpenAIRE,1.0,27,28,23,0.71875
functional magnetic resonance imaging,OpenAlex,functional magnetic resonance imaging,OpenAIRE,1.0,207,147,123,0.5324675324675324
apprenticeship,OpenAIRE,apprenticeship,OpenAlex,1.0,6,8,5,0.5555555555555556
situated learning,OpenAIRE,situated learning,OpenAlex,1.0,20,32,16,0.4444444444444444
situated learning,OpenAlex,situated learning,OpenAIRE,1.0,32,20,16,0.4444444444444444
apprenticeship,OpenAlex,apprenticeship,OpenAIRE,1.0,8,6,5,0.5555555555555556
microbiome,OpenAIRE,microbiome,OpenAlex,1.0,16,15,11,0.55
microbiome,OpenAlex,microbiome,OpenAIRE,1.0,15,16,11,0.55
wetting,OpenAIRE,wetting,OpenAlex,1.0,6,6,5,0.7142857142857143
contact angle,OpenAIRE,contact angle,OpenAlex,1.0,7,6,5,0.625
nanotechnology,OpenAIRE,nanotechnology,OpenAlex,1.0,320,543,251,0.4101307189542483
clarity,OpenAIRE,clarity,OpenAlex,1.0,38,63,34,0.5074626865671642
brand management,OpenAlex,brand management,OpenAIRE,1.0,18,15,10,0.4347826086956521
clarity,OpenAlex,clarity,OpenAIRE,1.0,63,38,34,0.5074626865671642
construal level theory,OpenAlex,construal level theory,OpenAIRE,1.0,18,16,10,0.4166666666666667
corporate governance,OpenAIRE,corporate governance,OpenAlex,1.0,72,105,56,0.4628099173553719
microscope,OpenAIRE,microscope,OpenAlex,1.0,40,61,30,0.4225352112676056
lagrange multiplier,OpenAIRE,lagrange multiplier,OpenAlex,1.0,13,12,9,0.5625
lagrange multiplier,OpenAlex,lagrange multiplier,OpenAIRE,1.0,12,13,9,0.5625
content-addressable memory,OpenAIRE,content-addressable memory,OpenAlex,1.0,40,51,29,0.4677419354838709
autocorrelation,OpenAIRE,autocorrelation,OpenAlex,1.0,54,45,33,0.5
sigmoid function,OpenAlex,sigmoid function,OpenAIRE,1.0,35,29,24,0.6
content-addressable memory,OpenAlex,content-addressable memory,OpenAIRE,1.0,51,40,29,0.4677419354838709
scanning tunneling microscope,OpenAIRE,scanning tunneling microscope,OpenAlex,1.0,9,9,6,0.5
microscopy,OpenAIRE,microscopy,OpenAlex,1.0,114,109,67,0.4294871794871794
transmission electron microscopy,OpenAIRE,transmission electron microscopy,OpenAlex,1.0,6,13,6,0.4615384615384615
flow shop scheduling,OpenAIRE,flow shop scheduling,OpenAlex,1.0,7,8,6,0.6666666666666666
flow shop scheduling,OpenAlex,flow shop scheduling,OpenAIRE,1.0,8,7,6,0.6666666666666666
bistability,OpenAlex,bistability,OpenAIRE,1.0,18,14,12,0.6
estimator,OpenAIRE,estimator,OpenAlex,1.0,195,386,171,0.4170731707317073
wavelet,OpenAIRE,wavelet,OpenAlex,1.0,241,310,213,0.6301775147928994
wavelet,OpenAlex,wavelet,OpenAIRE,1.0,310,241,213,0.6301775147928994
estimator,OpenAlex,estimator,OpenAIRE,1.0,386,195,171,0.4170731707317073
encryption,OpenAIRE,encryption,OpenAlex,1.0,43,72,36,0.4556962025316455
deception,OpenAIRE,deception,OpenAlex,1.0,18,15,12,0.5714285714285714
deception,OpenAlex,deception,OpenAIRE,1.0,15,18,12,0.5714285714285714
encryption,OpenAlex,encryption,OpenAIRE,1.0,72,43,36,0.4556962025316455
goal programming,OpenAIRE,goal programming,OpenAlex,1.0,8,9,5,0.4166666666666667
goal programming,OpenAlex,goal programming,OpenAIRE,1.0,9,8,5,0.4166666666666667
backpropagation,OpenAIRE,backpropagation,OpenAlex,1.0,120,115,72,0.4417177914110429
backpropagation,OpenAlex,backpropagation,OpenAIRE,1.0,115,120,72,0.4417177914110429
gradient descent,OpenAlex,gradient descent,OpenAIRE,1.0,91,69,48,0.4285714285714285
artificial bee colony algorithm,OpenAIRE,artificial bee colony algorithm,OpenAlex,1.0,15,15,13,0.7647058823529411
solar cell,OpenAIRE,solar cell,OpenAlex,1.0,6,6,4,0.5
artificial bee colony algorithm,OpenAlex,artificial bee colony algorithm,OpenAIRE,1.0,15,15,13,0.7647058823529411
solar cell,OpenAlex,solar cell,OpenAIRE,1.0,6,6,4,0.5
multi-swarm optimization,OpenAlex,multi-swarm optimization,OpenAIRE,1.0,50,57,35,0.4861111111111111
metaheuristic,OpenAlex,metaheuristic,OpenAIRE,1.0,87,85,60,0.5357142857142857
openness to experience,OpenAIRE,openness to experience,OpenAlex,1.0,14,19,13,0.65
metagenomics,OpenAlex,metagenomics,OpenAIRE,1.0,31,33,26,0.6842105263157895
illusion,OpenAIRE,illusion,OpenAlex,1.0,29,35,27,0.7297297297297297
illusion,OpenAlex,illusion,OpenAIRE,1.0,35,29,27,0.7297297297297297
equifinality,OpenAIRE,equifinality,OpenAlex,1.0,17,18,14,0.6666666666666666
equifinality,OpenAlex,equifinality,OpenAIRE,1.0,18,17,14,0.6666666666666666
image warping,OpenAIRE,image warping,OpenAlex,1.0,26,34,23,0.6216216216216216
dynamic time warping,OpenAIRE,dynamic time warping,OpenAlex,1.0,29,29,26,0.8125
morphing,OpenAlex,morphing,OpenAIRE,1.0,12,11,8,0.5333333333333333
image warping,OpenAlex,image warping,OpenAIRE,1.0,34,26,23,0.6216216216216216
mindset,OpenAIRE,mindset,OpenAlex,1.0,11,15,11,0.7333333333333333
assertion,OpenAIRE,assertion,OpenAlex,1.0,9,12,7,0.5
assertion,OpenAlex,assertion,OpenAIRE,1.0,12,9,7,0.5
mindset,OpenAlex,mindset,OpenAIRE,1.0,15,11,11,0.7333333333333333
gesture,OpenAIRE,gesture,OpenAlex,1.0,74,88,63,0.6363636363636364
movement (music),OpenAIRE,movement (music),OpenAlex,1.0,75,128,61,0.4295774647887324
movement (music),OpenAlex,movement (music),OpenAIRE,1.0,128,75,61,0.4295774647887324
gesture,OpenAlex,gesture,OpenAIRE,1.0,88,74,63,0.6363636363636364
likelihood-ratio test,OpenAIRE,likelihood-ratio test,OpenAlex,1.0,14,12,8,0.4444444444444444
likelihood-ratio test,OpenAlex,likelihood-ratio test,OpenAIRE,1.0,12,14,8,0.4444444444444444
educational psychology,OpenAIRE,educational psychology,OpenAlex,1.0,33,23,18,0.4736842105263157
self-determination theory,OpenAIRE,self-determination theory,OpenAlex,1.0,12,18,9,0.4285714285714285
educational psychology,OpenAlex,educational psychology,OpenAIRE,1.0,23,33,18,0.4736842105263157
linear system,OpenAIRE,linear system,OpenAlex,1.0,202,160,108,0.4251968503937008
sensory system,OpenAIRE,sensory system,OpenAlex,1.0,129,180,102,0.4927536231884058
sensory system,OpenAlex,sensory system,OpenAIRE,1.0,180,129,102,0.4927536231884058
citizen journalism,OpenAIRE,citizen journalism,OpenAlex,1.0,10,19,9,0.45
expert elicitation,OpenAlex,expert elicitation,OpenAIRE,1.0,11,5,5,0.4545454545454545
rigour,OpenAlex,rigour,OpenAIRE,1.0,18,15,12,0.5714285714285714
metaphor,OpenAIRE,metaphor,OpenAlex,1.0,26,41,22,0.4888888888888889
metaphor,OpenAlex,metaphor,OpenAIRE,1.0,41,26,22,0.4888888888888889
working memory,OpenAIRE,working memory,OpenAlex,1.0,115,128,74,0.4378698224852071
working memory,OpenAlex,working memory,OpenAIRE,1.0,128,115,74,0.4378698224852071
suffix,OpenAlex,suffix,OpenAIRE,1.0,6,5,5,0.8333333333333334
inertial navigation system,OpenAIRE,inertial navigation system,OpenAlex,1.0,9,11,6,0.4285714285714285
rigid body,OpenAlex,rigid body,OpenAIRE,1.0,10,14,7,0.4117647058823529
cutoff,OpenAIRE,cutoff,OpenAlex,1.0,8,10,6,0.5
cutoff,OpenAlex,cutoff,OpenAIRE,1.0,10,8,6,0.5
database search engine,OpenAIRE,database search engine,OpenAlex,1.0,6,7,4,0.4444444444444444
mass spectrometry,OpenAIRE,mass spectrometry,OpenAlex,1.0,34,32,20,0.4347826086956521
mass spectrometry,OpenAlex,mass spectrometry,OpenAIRE,1.0,32,34,20,0.4347826086956521
stereoscopy,OpenAIRE,stereoscopy,OpenAlex,1.0,10,22,10,0.4545454545454545
accommodation,OpenAIRE,accommodation,OpenAlex,1.0,6,8,5,0.5555555555555556
virtual reality,OpenAIRE,virtual reality,OpenAlex,1.0,58,69,39,0.4431818181818182
stereoscopy,OpenAlex,stereoscopy,OpenAIRE,1.0,22,10,10,0.4545454545454545
virtual reality,OpenAlex,virtual reality,OpenAIRE,1.0,69,58,39,0.4431818181818182
accommodation,OpenAlex,accommodation,OpenAIRE,1.0,8,6,5,0.5555555555555556
microstructure,OpenAlex,microstructure,OpenAIRE,1.0,44,30,23,0.4509803921568627
deblurring,OpenAIRE,deblurring,OpenAlex,1.0,24,21,18,0.6666666666666666
deblurring,OpenAlex,deblurring,OpenAIRE,1.0,21,24,18,0.6666666666666666
image quality,OpenAlex,image quality,OpenAIRE,1.0,138,143,83,0.4191919191919191
prosocial behavior,OpenAIRE,prosocial behavior,OpenAlex,1.0,23,23,18,0.6428571428571429
harm,OpenAIRE,harm,OpenAlex,1.0,11,17,9,0.4736842105263157
empathy,OpenAlex,empathy,OpenAIRE,1.0,62,45,35,0.4861111111111111
harm,OpenAlex,harm,OpenAIRE,1.0,17,11,9,0.4736842105263157
prosocial behavior,OpenAlex,prosocial behavior,OpenAIRE,1.0,23,23,18,0.6428571428571429
structural health monitoring,OpenAIRE,structural health monitoring,OpenAlex,1.0,7,8,6,0.6666666666666666
stiffness,OpenAIRE,stiffness,OpenAlex,1.0,24,25,17,0.53125
stiffness,OpenAlex,stiffness,OpenAIRE,1.0,25,24,17,0.53125
structural health monitoring,OpenAlex,structural health monitoring,OpenAIRE,1.0,8,7,6,0.6666666666666666
trichromacy,OpenAIRE,trichromacy,OpenAlex,1.0,8,9,7,0.7
trichromacy,OpenAlex,trichromacy,OpenAIRE,1.0,9,8,7,0.7
cruise control,OpenAIRE,cruise control,OpenAlex,1.0,14,17,14,0.8235294117647058
scalability,OpenAlex,scalability,OpenAIRE,1.0,175,95,80,0.4210526315789473
cruise control,OpenAlex,cruise control,OpenAIRE,1.0,17,14,14,0.8235294117647058
pooling,OpenAIRE,pooling,OpenAlex,1.0,76,158,75,0.4716981132075472
feature selection,OpenAlex,feature selection,OpenAIRE,1.0,229,249,166,0.532051282051282
supply chain,OpenAIRE,supply chain,OpenAlex,1.0,95,140,84,0.5562913907284768
vehicle routing problem,OpenAlex,vehicle routing problem,OpenAIRE,1.0,30,22,21,0.6774193548387096
concurrency control,OpenAIRE,concurrency control,OpenAlex,1.0,10,7,5,0.4166666666666667
concurrency control,OpenAlex,concurrency control,OpenAIRE,1.0,7,10,5,0.4166666666666667
platoon,OpenAIRE,platoon,OpenAlex,1.0,12,12,12,1.0
obstacle avoidance,OpenAIRE,obstacle avoidance,OpenAlex,1.0,27,16,14,0.4827586206896552
cooperative adaptive cruise control,OpenAIRE,cooperative adaptive cruise control,OpenAlex,1.0,7,12,7,0.5833333333333334
obstacle avoidance,OpenAlex,obstacle avoidance,OpenAIRE,1.0,16,27,14,0.4827586206896552
platoon,OpenAlex,platoon,OpenAIRE,1.0,12,12,12,1.0
local optimum,OpenAIRE,local optimum,OpenAlex,1.0,17,14,10,0.4761904761904761
artificial immune system,OpenAIRE,artificial immune system,OpenAlex,1.0,10,13,10,0.7692307692307693
artificial immune system,OpenAlex,artificial immune system,OpenAIRE,1.0,13,10,10,0.7692307692307693
local optimum,OpenAlex,local optimum,OpenAIRE,1.0,14,17,10,0.4761904761904761
optic disc,OpenAIRE,optic disc,OpenAlex,1.0,9,10,6,0.4615384615384615
active contour model,OpenAlex,active contour model,OpenAIRE,1.0,21,24,17,0.6071428571428571
monocular,OpenAlex,monocular,OpenAIRE,1.0,48,26,24,0.48
tourism,OpenAIRE,tourism,OpenAlex,1.0,48,62,45,0.6923076923076923
destinations,OpenAIRE,destinations,OpenAlex,1.0,22,29,19,0.59375
technology acceptance model,OpenAIRE,technology acceptance model,OpenAlex,1.0,33,39,28,0.6363636363636364
metaverse,OpenAIRE,metaverse,OpenAlex,1.0,14,11,9,0.5625
metaverse,OpenAlex,metaverse,OpenAIRE,1.0,11,14,9,0.5625
technology acceptance model,OpenAlex,technology acceptance model,OpenAIRE,1.0,39,33,28,0.6363636363636364
tourism,OpenAlex,tourism,OpenAIRE,1.0,62,48,45,0.6923076923076923
stochastic volatility,OpenAIRE,stochastic volatility,OpenAlex,1.0,10,9,8,0.7272727272727273
stochastic volatility,OpenAlex,stochastic volatility,OpenAIRE,1.0,9,10,8,0.7272727272727273
narrative,OpenAIRE,narrative,OpenAlex,1.0,52,79,45,0.5232558139534884
mental illness,OpenAlex,mental illness,OpenAIRE,1.0,9,12,7,0.5
narrative,OpenAlex,narrative,OpenAIRE,1.0,79,52,45,0.5232558139534884
latent dirichlet allocation,OpenAIRE,latent dirichlet allocation,OpenAlex,1.0,26,24,16,0.4705882352941176
latent dirichlet allocation,OpenAlex,latent dirichlet allocation,OpenAIRE,1.0,24,26,16,0.4705882352941176
heuristics,OpenAIRE,heuristics,OpenAlex,1.0,128,151,98,0.5414364640883977
vehicle routing problem,OpenAIRE,vehicle routing problem,OpenAlex,1.0,22,30,21,0.6774193548387096
heuristics,OpenAlex,heuristics,OpenAIRE,1.0,151,128,98,0.5414364640883977
cartesian coordinate system,OpenAIRE,cartesian coordinate system,OpenAlex,1.0,27,24,16,0.4571428571428571
ambient noise level,OpenAIRE,ambient noise level,OpenAlex,1.0,14,16,10,0.5
urbanization,OpenAIRE,urbanization,OpenAlex,1.0,11,8,6,0.4615384615384615
ambient noise level,OpenAlex,ambient noise level,OpenAIRE,1.0,16,14,10,0.5
urbanization,OpenAlex,urbanization,OpenAIRE,1.0,8,11,6,0.4615384615384615
